Order_ID,Customer_ID,Country,Product_Type,Leather_Type,Order_Date,Delivery_Date,Quantity_SqFt,Price_per_SqFt,Total_Value,Currency,Order_Status,Factory_ID
ORD00915,CUST0026,UK,Leather Sheets,Cow,2025-07-04,2025-07-30,5828,96,559488,EUR,Shipped,Chennai Finishing
ORD00916,CUST0017,Italy,Finished Leather,Buffalo,2025-08-21,2025-10-09,9001,294,2646294,USD,Completed,Vaniyambadi Unit
ORD00917,CUST0002,Germany,Finished Leather,Buffalo,2024-11-17,2024-12-09,9588,194,1860072,USD,Shipped,Vaniyambadi Unit
ORD00918,CUST0023,China,Finished Leather,Goat,2024-02-05,2024-02-25,9715,145,1408675,EUR,Shipped,Vaniyambadi Unit
ORD00919,CUST0109,Italy,Leather Panels,Goat,2024-11-03,2024-11-20,501,143,71643,EUR,Completed,Chennai Finishing
ORD00920,CUST0178,Spain,Leather Panels,Buffalo,2024-12-26,2025-02-17,5627,213,1198551,USD,Shipped,Ambur Unit
ORD00921,CUST0061,France,Crust Leather,Buffalo,2024-05-25,2024-06-28,1101,128,140928,USD,Shipped,Ranipet Unit
ORD00922,CUST0072,France,Finished Leather,Goat,2025-09-29,2025-11-10,2605,266,692930,EUR,Pending,Vaniyambadi Unit
ORD00923,CUST0103,USA,Leather Sheets,Buffalo,2024-09-17,2024-11-14,7972,101,805172,USD,Completed,Ranipet Unit
ORD00924,CUST0163,China,Leather Panels,Buffalo,2025-01-16,2025-03-08,3656,262,957872,EUR,Completed,Ranipet Unit
ORD00925,CUST0202,USA,Crust Leather,Cow,2024-01-27,2024-03-20,7604,177,1345908,EUR,Completed,Ambur Unit
ORD00926,CUST0176,USA,Finished Leather,Goat,2024-03-08,2024-04-13,9484,184,1745056,EUR,Pending,Vaniyambadi Unit
ORD00927,CUST0223,USA,Leather Sheets,Buffalo,2024-01-11,2024-02-01,4198,150,629700,EUR,Completed,Ambur Unit
ORD00928,CUST0045,USA,Leather Sheets,Cow,2024-11-09,2024-12-31,9125,266,2427250,EUR,Shipped,Ranipet Unit
ORD00929,CUST0142,South Korea,Crust Leather,Goat,2024-04-11,2024-04-29,4940,235,1160900,EUR,Completed,Ranipet Unit
ORD00930,CUST0207,Italy,Leather Sheets,Buffalo,2025-08-31,2025-10-10,9211,221,2035631,EUR,Completed,Vaniyambadi Unit
ORD00931,CUST0169,Spain,Wet Blue Leather,Cow,2025-01-22,2025-03-14,2570,116,298120,EUR,Shipped,Vaniyambadi Unit
ORD00932,CUST0174,Vietnam,Leather Sheets,Goat,2025-04-13,2025-05-09,7352,260,1911520,EUR,Shipped,Ranipet Unit
ORD00933,CUST0071,Japan,Finished Leather,Goat,2024-08-22,2024-09-25,7508,213,1599204,EUR,Pending,Ambur Unit
ORD00934,CUST0163,China,Crust Leather,Cow,2024-09-02,2024-09-22,1802,99,178398,USD,Shipped,Ranipet Unit
ORD00935,CUST0142,South Korea,Leather Panels,Buffalo,2024-01-11,2024-02-22,8574,286,2452164,EUR,Pending,Ambur Unit
ORD00936,CUST0104,France,Leather Sheets,Goat,2024-07-13,2024-07-28,727,237,172299,USD,Shipped,Ambur Unit
ORD00937,CUST0156,Germany,Crust Leather,Buffalo,2025-11-21,2026-01-08,7850,123,965550,USD,Pending,Vaniyambadi Unit
ORD00938,CUST0132,China,Leather Sheets,Buffalo,2025-03-08,2025-04-23,6288,93,584784,EUR,Completed,Ranipet Unit
ORD00939,CUST0234,Vietnam,Wet Blue Leather,Goat,2025-07-06,2025-07-28,4592,292,1340864,EUR,Pending,Ranipet Unit
ORD00940,CUST0055,China,Leather Sheets,Buffalo,2025-10-08,2025-11-28,536,268,143648,EUR,Shipped,Ambur Unit
ORD00941,CUST0240,USA,Wet Blue Leather,Cow,2025-05-14,2025-06-01,8086,238,1924468,EUR,Pending,Ranipet Unit
ORD00942,CUST0091,UK,Leather Sheets,Goat,2024-12-24,2025-01-19,2255,81,182655,USD,Completed,Chennai Finishing
ORD00943,CUST0126,France,Crust Leather,Sheep,2025-06-25,2025-08-11,3736,101,377336,USD,Pending,Ambur Unit
ORD00944,CUST0040,Spain,Wet Blue Leather,Goat,2025-04-26,2025-06-05,4598,137,629926,EUR,Pending,Vaniyambadi Unit
ORD00945,CUST0138,France,Leather Sheets,Buffalo,2025-03-25,2025-05-21,4915,107,525905,USD,Pending,Chennai Finishing
ORD00946,CUST0002,Germany,Crust Leather,Goat,2024-07-22,2024-08-13,6385,261,1666485,USD,Completed,Chennai Finishing
ORD00947,CUST0108,Italy,Crust Leather,Sheep,2024-06-13,2024-08-09,5926,88,521488,EUR,Completed,Chennai Finishing
ORD00948,CUST0126,France,Crust Leather,Goat,2025-11-29,2026-01-28,9513,206,1959678,EUR,Shipped,Chennai Finishing
ORD00949,CUST0034,France,Crust Leather,Goat,2024-01-22,2024-02-14,2297,107,245779,USD,Shipped,Vaniyambadi Unit
ORD00950,CUST0014,Germany,Leather Sheets,Sheep,2025-09-03,2025-09-18,6105,189,1153845,EUR,Pending,Chennai Finishing
ORD00951,CUST0022,Italy,Leather Panels,Buffalo,2025-09-24,2025-10-18,7527,143,1076361,USD,Pending,Ambur Unit
ORD00952,CUST0222,USA,Leather Sheets,Buffalo,2024-09-10,2024-11-06,4817,259,1247603,EUR,Shipped,Ambur Unit
ORD00953,CUST0180,South Korea,Leather Panels,Buffalo,2024-07-04,2024-07-31,8730,236,2060280,USD,Completed,Vaniyambadi Unit
ORD00954,CUST0103,USA,Leather Sheets,Cow,2024-07-15,2024-08-08,1128,150,169200,USD,Completed,Ambur Unit
ORD00955,CUST0098,Germany,Crust Leather,Buffalo,2024-11-09,2025-01-07,7173,214,1535022,EUR,Pending,Chennai Finishing
ORD00956,CUST0016,Vietnam,Wet Blue Leather,Cow,2025-10-21,2025-11-08,8853,189,1673217,EUR,Pending,Ranipet Unit
ORD00957,CUST0242,Germany,Wet Blue Leather,Cow,2025-03-04,2025-04-03,6251,262,1637762,USD,Completed,Ambur Unit
ORD00958,CUST0014,Germany,Wet Blue Leather,Cow,2024-10-19,2024-12-03,5769,134,773046,EUR,Completed,Ranipet Unit
ORD00959,CUST0243,USA,Finished Leather,Cow,2024-12-08,2025-01-11,8549,173,1478977,USD,Shipped,Vaniyambadi Unit
ORD00960,CUST0085,France,Leather Panels,Goat,2025-01-05,2025-02-26,6407,269,1723483,USD,Shipped,Ranipet Unit
ORD00961,CUST0054,France,Leather Panels,Cow,2024-04-18,2024-05-11,6792,102,692784,USD,Shipped,Vaniyambadi Unit
ORD00962,CUST0050,South Korea,Leather Panels,Goat,2024-03-17,2024-05-05,7803,105,819315,EUR,Shipped,Chennai Finishing
ORD00963,CUST0195,Italy,Crust Leather,Buffalo,2024-06-06,2024-06-23,3809,216,822744,EUR,Shipped,Ranipet Unit
ORD00964,CUST0229,Italy,Finished Leather,Sheep,2025-01-09,2025-02-21,9680,168,1626240,USD,Pending,Chennai Finishing
ORD00965,CUST0135,South Korea,Leather Panels,Goat,2024-01-23,2024-02-17,8755,282,2468910,USD,Pending,Ambur Unit
ORD00966,CUST0245,Japan,Leather Sheets,Cow,2024-07-13,2024-08-22,9776,95,928720,USD,Pending,Chennai Finishing
ORD00967,CUST0144,France,Crust Leather,Buffalo,2025-09-13,2025-10-15,6893,182,1254526,USD,Completed,Vaniyambadi Unit
ORD00968,CUST0152,Spain,Leather Panels,Goat,2025-06-09,2025-07-23,645,282,181890,EUR,Completed,Ranipet Unit
ORD00969,CUST0182,France,Crust Leather,Cow,2024-05-01,2024-05-26,4899,221,1082679,USD,Pending,Ambur Unit
ORD00970,CUST0164,Japan,Finished Leather,Buffalo,2024-05-16,2024-06-17,2927,151,441977,USD,Shipped,Ambur Unit
ORD00971,CUST0001,Germany,Wet Blue Leather,Cow,2025-09-11,2025-10-19,6192,241,1492272,EUR,Shipped,Vaniyambadi Unit
ORD00972,CUST0105,USA,Finished Leather,Goat,2024-02-28,2024-04-23,5331,163,868953,USD,Shipped,Ranipet Unit
ORD00973,CUST0046,Vietnam,Leather Panels,Cow,2025-07-04,2025-08-30,4694,84,394296,EUR,Shipped,Ranipet Unit
ORD00974,CUST0223,USA,Wet Blue Leather,Goat,2025-03-28,2025-04-26,9525,132,1257300,USD,Shipped,Chennai Finishing
ORD00975,CUST0040,Spain,Crust Leather,Sheep,2025-03-20,2025-04-27,7808,139,1085312,USD,Pending,Vaniyambadi Unit
ORD00976,CUST0118,Germany,Leather Panels,Sheep,2024-06-29,2024-07-26,3531,288,1016928,USD,Shipped,Ranipet Unit
ORD00977,CUST0006,Spain,Leather Panels,Buffalo,2024-06-30,2024-08-09,5581,121,675301,USD,Completed,Ambur Unit
ORD00978,CUST0110,Japan,Finished Leather,Buffalo,2025-10-22,2025-12-01,4518,196,885528,USD,Shipped,Ambur Unit
ORD00979,CUST0097,South Korea,Finished Leather,Buffalo,2024-04-22,2024-05-07,6791,85,577235,USD,Completed,Ranipet Unit
ORD00980,CUST0037,China,Leather Panels,Goat,2024-01-10,2024-01-31,721,282,203322,USD,Completed,Vaniyambadi Unit
ORD00981,CUST0123,China,Wet Blue Leather,Sheep,2024-06-16,2024-07-20,9721,193,1876153,USD,Completed,Ambur Unit
ORD00982,CUST0140,USA,Finished Leather,Cow,2025-07-10,2025-08-01,4882,240,1171680,USD,Shipped,Ranipet Unit
ORD00983,CUST0027,USA,Finished Leather,Buffalo,2025-03-01,2025-03-25,8881,294,2611014,USD,Completed,Chennai Finishing
ORD00984,CUST0099,South Korea,Crust Leather,Sheep,2025-11-02,2025-12-05,2914,170,495380,USD,Pending,Vaniyambadi Unit
ORD00985,CUST0029,Spain,Finished Leather,Goat,2024-10-15,2024-11-21,4178,106,442868,USD,Pending,Ambur Unit
ORD00986,CUST0230,Germany,Leather Sheets,Goat,2024-06-03,2024-06-29,1210,234,283140,USD,Shipped,Chennai Finishing
ORD00987,CUST0039,Vietnam,Finished Leather,Goat,2024-10-20,2024-11-26,5440,239,1300160,EUR,Shipped,Ranipet Unit
ORD00988,CUST0239,China,Crust Leather,Buffalo,2024-03-19,2024-04-03,4848,287,1391376,EUR,Completed,Chennai Finishing
ORD00989,CUST0115,Japan,Leather Panels,Sheep,2024-03-09,2024-03-31,8338,288,2401344,EUR,Completed,Ambur Unit
ORD00990,CUST0083,China,Wet Blue Leather,Sheep,2025-01-29,2025-03-07,2589,126,326214,EUR,Pending,Chennai Finishing
ORD00991,CUST0155,Japan,Leather Sheets,Sheep,2025-10-31,2025-11-30,5963,115,685745,EUR,Shipped,Chennai Finishing
ORD00992,CUST0137,France,Finished Leather,Sheep,2024-08-23,2024-10-01,9285,290,2692650,USD,Shipped,Ambur Unit
ORD00993,CUST0061,France,Wet Blue Leather,Sheep,2024-07-27,2024-08-12,6426,80,514080,USD,Completed,Ambur Unit
ORD00994,CUST0234,Vietnam,Leather Sheets,Buffalo,2024-05-22,2024-06-24,6223,172,1070356,EUR,Completed,Vaniyambadi Unit
ORD00995,CUST0212,Germany,Crust Leather,Sheep,2024-05-21,2024-06-12,4179,94,392826,USD,Shipped,Chennai Finishing
ORD00996,CUST0096,Japan,Leather Panels,Cow,2024-04-18,2024-06-14,1386,259,358974,EUR,Shipped,Vaniyambadi Unit
ORD00997,CUST0008,China,Crust Leather,Cow,2024-05-24,2024-06-13,2906,173,502738,USD,Shipped,Chennai Finishing
ORD00998,CUST0039,Vietnam,Wet Blue Leather,Sheep,2024-05-23,2024-07-10,3488,200,697600,EUR,Shipped,Ranipet Unit
ORD00999,CUST0114,Italy,Finished Leather,Cow,2024-04-23,2024-05-17,716,153,109548,USD,Shipped,Vaniyambadi Unit
ORD01000,CUST0003,Japan,Leather Sheets,Goat,2025-03-09,2025-05-06,6994,293,2049242,EUR,Shipped,Vaniyambadi Unit
ORD01001,CUST0109,Italy,Leather Sheets,Buffalo,2024-04-04,2024-05-22,3069,149,457281,USD,Pending,Ambur Unit
ORD01002,CUST0057,UK,Finished Leather,Sheep,2025-07-26,2025-09-17,6927,127,879729,EUR,Pending,Chennai Finishing
ORD01003,CUST0212,Germany,Leather Sheets,Buffalo,2024-02-25,2024-04-03,6733,122,821426,EUR,Completed,Ambur Unit
ORD01004,CUST0020,USA,Crust Leather,Goat,2024-12-09,2024-12-25,6442,234,1507428,USD,Shipped,Ambur Unit
ORD01005,CUST0017,Italy,Crust Leather,Buffalo,2024-01-12,2024-02-15,3971,232,921272,USD,Completed,Ranipet Unit
ORD01006,CUST0022,Italy,Leather Sheets,Cow,2024-02-15,2024-04-06,9840,224,2204160,USD,Pending,Ambur Unit
ORD01007,CUST0242,Germany,Leather Sheets,Buffalo,2024-12-31,2025-02-02,5556,82,455592,EUR,Pending,Ranipet Unit
ORD01008,CUST0250,Germany,Wet Blue Leather,Sheep,2025-11-21,2025-12-12,2622,259,679098,USD,Shipped,Vaniyambadi Unit
ORD01009,CUST0007,UK,Wet Blue Leather,Buffalo,2025-08-23,2025-09-09,6760,202,1365520,USD,Shipped,Chennai Finishing
ORD01010,CUST0021,UK,Crust Leather,Buffalo,2024-08-25,2024-09-22,2028,263,533364,EUR,Pending,Vaniyambadi Unit
ORD01011,CUST0087,Vietnam,Finished Leather,Sheep,2025-09-30,2025-11-11,5265,172,905580,USD,Completed,Ambur Unit
ORD01012,CUST0246,Vietnam,Finished Leather,Cow,2025-10-04,2025-11-19,2996,225,674100,USD,Pending,Ambur Unit
ORD01013,CUST0128,UK,Wet Blue Leather,Buffalo,2024-11-17,2024-12-12,2041,196,400036,USD,Pending,Ranipet Unit
ORD01014,CUST0091,UK,Leather Sheets,Goat,2024-07-02,2024-08-31,1961,98,192178,EUR,Pending,Chennai Finishing
ORD01015,CUST0167,China,Finished Leather,Goat,2025-08-05,2025-09-20,2801,111,310911,EUR,Pending,Chennai Finishing
ORD01016,CUST0220,France,Leather Panels,Goat,2025-01-10,2025-02-26,2613,192,501696,EUR,Completed,Chennai Finishing
ORD01017,CUST0130,Spain,Leather Panels,Cow,2025-11-29,2025-12-16,7874,147,1157478,USD,Shipped,Ambur Unit
ORD01018,CUST0040,Spain,Leather Panels,Sheep,2025-01-19,2025-02-13,2225,154,342650,USD,Completed,Chennai Finishing
ORD01019,CUST0224,Japan,Leather Sheets,Sheep,2024-04-05,2024-05-12,8073,251,2026323,EUR,Completed,Ambur Unit
ORD01020,CUST0047,Germany,Leather Sheets,Goat,2025-03-19,2025-04-15,2275,181,411775,USD,Pending,Ranipet Unit
ORD01021,CUST0155,Japan,Wet Blue Leather,Sheep,2025-05-02,2025-05-24,8467,134,1134578,USD,Shipped,Vaniyambadi Unit
ORD01022,CUST0243,USA,Wet Blue Leather,Cow,2025-10-17,2025-11-14,8199,117,959283,EUR,Completed,Ranipet Unit
ORD01023,CUST0203,Vietnam,Crust Leather,Cow,2024-08-06,2024-08-24,7546,201,1516746,EUR,Pending,Ranipet Unit
ORD01024,CUST0163,China,Wet Blue Leather,Sheep,2024-05-25,2024-06-13,3385,101,341885,USD,Pending,Chennai Finishing
ORD01025,CUST0224,Japan,Wet Blue Leather,Buffalo,2024-08-07,2024-10-03,7376,214,1578464,USD,Completed,Chennai Finishing
ORD01026,CUST0088,USA,Leather Sheets,Sheep,2024-07-22,2024-08-28,5364,122,654408,EUR,Shipped,Vaniyambadi Unit
ORD01027,CUST0248,Germany,Finished Leather,Buffalo,2025-08-07,2025-09-15,7656,170,1301520,USD,Shipped,Vaniyambadi Unit
ORD01028,CUST0083,China,Crust Leather,Sheep,2024-06-03,2024-07-17,5685,83,471855,EUR,Completed,Chennai Finishing
ORD01029,CUST0068,USA,Crust Leather,Sheep,2024-01-04,2024-02-16,9031,264,2384184,USD,Completed,Vaniyambadi Unit
ORD01030,CUST0191,Spain,Leather Panels,Sheep,2025-07-13,2025-08-07,3574,187,668338,USD,Pending,Vaniyambadi Unit
ORD01031,CUST0244,Japan,Wet Blue Leather,Goat,2025-08-13,2025-08-28,3631,253,918643,USD,Pending,Ranipet Unit
ORD01032,CUST0129,South Korea,Leather Sheets,Sheep,2025-05-26,2025-07-21,2543,259,658637,EUR,Pending,Ranipet Unit
ORD01033,CUST0213,Spain,Finished Leather,Buffalo,2025-06-19,2025-07-25,9387,189,1774143,EUR,Pending,Ranipet Unit
ORD01034,CUST0046,Vietnam,Leather Sheets,Sheep,2024-06-15,2024-08-03,9556,232,2216992,EUR,Shipped,Chennai Finishing
ORD01035,CUST0163,China,Finished Leather,Cow,2025-09-27,2025-10-18,5140,259,1331260,USD,Shipped,Ambur Unit
ORD01036,CUST0158,Japan,Leather Panels,Cow,2025-05-23,2025-07-16,7238,106,767228,EUR,Shipped,Ambur Unit
ORD01037,CUST0171,Spain,Crust Leather,Sheep,2025-03-06,2025-04-03,5249,298,1564202,EUR,Completed,Vaniyambadi Unit
ORD01038,CUST0220,France,Leather Sheets,Sheep,2024-12-25,2025-02-07,8193,111,909423,USD,Pending,Vaniyambadi Unit
ORD01039,CUST0130,Spain,Wet Blue Leather,Sheep,2025-11-05,2025-12-06,5146,148,761608,USD,Completed,Chennai Finishing
ORD01040,CUST0009,Germany,Leather Panels,Goat,2024-06-06,2024-07-14,754,86,64844,EUR,Completed,Chennai Finishing
ORD01041,CUST0062,USA,Leather Sheets,Cow,2024-07-16,2024-09-08,9605,180,1728900,EUR,Completed,Chennai Finishing
ORD01042,CUST0187,France,Crust Leather,Sheep,2024-11-21,2025-01-08,3346,183,612318,USD,Completed,Vaniyambadi Unit
ORD01043,CUST0130,Spain,Wet Blue Leather,Buffalo,2025-08-13,2025-09-22,2439,241,587799,EUR,Completed,Ambur Unit
ORD01044,CUST0024,USA,Leather Panels,Buffalo,2024-01-12,2024-03-07,920,191,175720,USD,Shipped,Ambur Unit
ORD01045,CUST0147,Spain,Wet Blue Leather,Buffalo,2024-05-13,2024-06-26,6765,86,581790,USD,Shipped,Vaniyambadi Unit
ORD01046,CUST0077,USA,Wet Blue Leather,Cow,2024-09-08,2024-10-17,3675,217,797475,EUR,Completed,Vaniyambadi Unit
ORD01047,CUST0161,France,Finished Leather,Sheep,2025-08-16,2025-09-06,879,243,213597,USD,Completed,Vaniyambadi Unit
ORD01048,CUST0073,Japan,Leather Sheets,Goat,2024-04-05,2024-04-24,4792,126,603792,USD,Pending,Ambur Unit
ORD01049,CUST0126,France,Finished Leather,Buffalo,2024-03-16,2024-05-01,859,185,158915,EUR,Pending,Ranipet Unit
ORD01050,CUST0163,China,Wet Blue Leather,Cow,2024-06-13,2024-07-09,7887,286,2255682,USD,Shipped,Ambur Unit
ORD01051,CUST0031,France,Leather Panels,Cow,2025-05-10,2025-07-03,6116,168,1027488,USD,Shipped,Ranipet Unit
ORD01052,CUST0238,UK,Leather Panels,Cow,2025-09-12,2025-09-28,2492,129,321468,USD,Completed,Ranipet Unit
ORD01053,CUST0030,UK,Crust Leather,Cow,2024-12-01,2024-12-24,4054,87,352698,USD,Pending,Ranipet Unit
ORD01054,CUST0124,Germany,Leather Panels,Goat,2024-12-22,2025-02-20,3764,103,387692,EUR,Shipped,Chennai Finishing
ORD01055,CUST0112,Japan,Crust Leather,Buffalo,2024-07-16,2024-08-16,8899,182,1619618,EUR,Pending,Ambur Unit
ORD01056,CUST0150,Italy,Leather Sheets,Sheep,2024-07-29,2024-09-13,5605,122,683810,EUR,Shipped,Ranipet Unit
ORD01057,CUST0209,China,Leather Sheets,Sheep,2024-04-20,2024-06-12,5722,239,1367558,USD,Shipped,Ranipet Unit
ORD01058,CUST0096,Japan,Leather Panels,Goat,2024-06-20,2024-07-07,1552,195,302640,EUR,Pending,Ranipet Unit
ORD01059,CUST0102,Vietnam,Leather Sheets,Buffalo,2024-07-03,2024-08-07,990,109,107910,EUR,Completed,Ambur Unit
ORD01060,CUST0056,China,Finished Leather,Cow,2024-05-28,2024-07-02,6589,175,1153075,EUR,Shipped,Ambur Unit
ORD01061,CUST0184,Italy,Wet Blue Leather,Buffalo,2025-04-21,2025-06-11,5888,134,788992,USD,Pending,Ranipet Unit
ORD01062,CUST0155,Japan,Leather Panels,Goat,2024-08-10,2024-08-31,3976,214,850864,USD,Shipped,Chennai Finishing
ORD01063,CUST0175,China,Crust Leather,Cow,2024-11-23,2024-12-20,7630,161,1228430,EUR,Pending,Ambur Unit
ORD01064,CUST0071,Japan,Crust Leather,Goat,2024-05-07,2024-06-19,7401,110,814110,EUR,Completed,Ambur Unit
ORD01065,CUST0073,Japan,Leather Sheets,Goat,2025-08-12,2025-08-27,792,244,193248,USD,Pending,Ambur Unit
ORD01066,CUST0230,Germany,Finished Leather,Cow,2024-02-10,2024-03-17,9240,215,1986600,EUR,Completed,Chennai Finishing
ORD01067,CUST0186,Vietnam,Leather Sheets,Cow,2024-11-20,2024-12-27,5431,150,814650,EUR,Pending,Ambur Unit
ORD01068,CUST0101,UK,Finished Leather,Goat,2025-04-10,2025-05-26,5389,258,1390362,USD,Completed,Vaniyambadi Unit
ORD01069,CUST0013,UK,Leather Sheets,Buffalo,2024-04-17,2024-05-22,670,115,77050,USD,Completed,Vaniyambadi Unit
ORD01070,CUST0186,Vietnam,Finished Leather,Goat,2025-07-04,2025-07-19,6543,288,1884384,USD,Completed,Ambur Unit
ORD01071,CUST0243,USA,Leather Panels,Sheep,2024-09-27,2024-11-02,5485,99,543015,EUR,Shipped,Vaniyambadi Unit
ORD01072,CUST0237,Japan,Crust Leather,Goat,2025-04-16,2025-05-08,2757,229,631353,USD,Shipped,Chennai Finishing
ORD01073,CUST0164,Japan,Leather Panels,Buffalo,2024-05-05,2024-06-22,7820,251,1962820,EUR,Shipped,Chennai Finishing
ORD01074,CUST0250,Germany,Finished Leather,Goat,2025-05-09,2025-06-07,5096,162,825552,EUR,Shipped,Ambur Unit
ORD01075,CUST0091,UK,Crust Leather,Cow,2024-09-05,2024-11-01,9650,293,2827450,USD,Pending,Ambur Unit
ORD01076,CUST0055,China,Leather Sheets,Buffalo,2024-08-09,2024-09-22,715,251,179465,EUR,Completed,Ranipet Unit
ORD01077,CUST0054,France,Leather Sheets,Buffalo,2024-11-16,2024-12-20,9144,211,1929384,USD,Completed,Vaniyambadi Unit
ORD01078,CUST0235,Spain,Leather Panels,Buffalo,2025-04-08,2025-06-01,6457,178,1149346,EUR,Completed,Ambur Unit
ORD01079,CUST0072,France,Finished Leather,Buffalo,2024-11-10,2024-12-31,7431,122,906582,EUR,Completed,Ambur Unit
ORD01080,CUST0062,USA,Finished Leather,Sheep,2024-07-10,2024-08-11,771,197,151887,EUR,Pending,Ranipet Unit
ORD01081,CUST0031,France,Crust Leather,Buffalo,2024-12-28,2025-02-08,9516,101,961116,EUR,Shipped,Chennai Finishing
ORD01082,CUST0131,China,Wet Blue Leather,Cow,2025-03-27,2025-04-28,5967,93,554931,USD,Shipped,Chennai Finishing
ORD01083,CUST0188,UK,Leather Sheets,Buffalo,2024-10-28,2024-11-24,7423,129,957567,EUR,Shipped,Chennai Finishing
ORD01084,CUST0133,South Korea,Crust Leather,Cow,2025-11-28,2025-12-16,7603,107,813521,USD,Completed,Ambur Unit
ORD01085,CUST0230,Germany,Finished Leather,Cow,2024-09-29,2024-10-29,1084,227,246068,EUR,Completed,Chennai Finishing
ORD01086,CUST0101,UK,Wet Blue Leather,Sheep,2024-08-13,2024-10-11,6937,105,728385,USD,Completed,Vaniyambadi Unit
ORD01087,CUST0089,Spain,Finished Leather,Cow,2025-09-02,2025-10-05,5218,260,1356680,USD,Shipped,Chennai Finishing
ORD01088,CUST0190,Germany,Wet Blue Leather,Cow,2024-09-01,2024-09-26,5502,298,1639596,USD,Completed,Ranipet Unit
ORD01089,CUST0231,Italy,Leather Sheets,Sheep,2024-01-14,2024-03-11,7958,116,923128,EUR,Completed,Vaniyambadi Unit
ORD01090,CUST0250,Germany,Finished Leather,Goat,2024-06-23,2024-08-20,4822,99,477378,EUR,Shipped,Ambur Unit
ORD01091,CUST0126,France,Finished Leather,Goat,2024-04-22,2024-05-09,4555,200,911000,USD,Shipped,Vaniyambadi Unit
ORD01092,CUST0194,UK,Wet Blue Leather,Goat,2024-04-06,2024-04-27,2901,278,806478,EUR,Pending,Ranipet Unit
ORD01093,CUST0140,USA,Wet Blue Leather,Sheep,2025-05-13,2025-06-13,4716,249,1174284,USD,Pending,Ranipet Unit
ORD01094,CUST0182,France,Leather Sheets,Cow,2025-11-10,2026-01-02,5967,212,1265004,EUR,Shipped,Ambur Unit
ORD01095,CUST0038,Italy,Crust Leather,Goat,2024-08-13,2024-10-09,7222,299,2159378,EUR,Completed,Vaniyambadi Unit
ORD01096,CUST0148,Spain,Crust Leather,Sheep,2024-07-30,2024-08-19,7556,172,1299632,USD,Pending,Chennai Finishing
ORD01097,CUST0246,Vietnam,Wet Blue Leather,Goat,2024-09-28,2024-11-25,9132,124,1132368,EUR,Shipped,Chennai Finishing
ORD01098,CUST0242,Germany,Leather Panels,Goat,2024-07-14,2024-07-31,5026,159,799134,USD,Pending,Chennai Finishing
ORD01099,CUST0146,France,Leather Sheets,Buffalo,2024-04-22,2024-05-07,6185,153,946305,EUR,Shipped,Vaniyambadi Unit
ORD01100,CUST0134,Japan,Crust Leather,Goat,2025-07-25,2025-09-20,5247,239,1254033,EUR,Pending,Ambur Unit
ORD01101,CUST0205,France,Crust Leather,Goat,2025-04-09,2025-04-26,5328,83,442224,USD,Completed,Chennai Finishing
ORD01102,CUST0079,Vietnam,Finished Leather,Cow,2024-12-26,2025-02-21,583,190,110770,EUR,Completed,Ranipet Unit
ORD01103,CUST0225,Vietnam,Leather Panels,Buffalo,2025-05-29,2025-07-25,5141,281,1444621,USD,Shipped,Ranipet Unit
ORD01104,CUST0037,China,Wet Blue Leather,Buffalo,2025-08-22,2025-09-11,3723,190,707370,USD,Pending,Ranipet Unit
ORD01105,CUST0064,Germany,Wet Blue Leather,Goat,2025-02-12,2025-03-05,6828,188,1283664,EUR,Completed,Chennai Finishing
ORD01106,CUST0174,Vietnam,Crust Leather,Goat,2025-08-15,2025-09-07,5783,285,1648155,USD,Pending,Vaniyambadi Unit
ORD01107,CUST0078,UK,Leather Sheets,Buffalo,2024-10-31,2024-12-21,5497,101,555197,EUR,Pending,Ambur Unit
ORD01108,CUST0036,South Korea,Wet Blue Leather,Sheep,2024-11-16,2025-01-02,9127,193,1761511,EUR,Pending,Chennai Finishing
ORD01109,CUST0108,Italy,Finished Leather,Sheep,2024-01-29,2024-03-19,7221,198,1429758,USD,Completed,Ranipet Unit
ORD01110,CUST0202,USA,Crust Leather,Goat,2025-06-08,2025-07-16,4475,228,1020300,USD,Pending,Vaniyambadi Unit
ORD01111,CUST0104,France,Finished Leather,Cow,2025-06-14,2025-07-28,597,198,118206,USD,Pending,Ambur Unit
ORD01112,CUST0086,China,Leather Sheets,Goat,2024-10-24,2024-12-14,2095,290,607550,USD,Completed,Ambur Unit
ORD01113,CUST0180,South Korea,Leather Sheets,Buffalo,2024-05-27,2024-07-16,3859,212,818108,USD,Shipped,Vaniyambadi Unit
ORD01114,CUST0078,UK,Leather Panels,Buffalo,2024-01-07,2024-02-22,5593,264,1476552,USD,Completed,Ambur Unit
