Production_ID,Factory_ID,Production_Date,Leather_Type,Batch_No,Raw_Hides,Finished_Output,Waste_Percentage,Machine_Hours,Labor_Hours,Supervisor,Shift,Production_Status
PROD01483,Ranipet Unit,2024-01-10,Sheep,B01483,870,803,7.7,4.3,39.4,Supervisor 5,Day,Completed
PROD01484,Chennai Finishing,2025-10-30,Cow,B01484,807,747,7.43,11.5,58.5,Supervisor 5,Night,Completed
PROD01485,Ambur Unit,2025-05-23,Cow,B01485,747,575,23.03,9.1,52.1,Supervisor 10,Night,Running
PROD01486,Ambur Unit,2025-07-24,Buffalo,B01486,865,713,17.57,11.9,36.5,Supervisor 12,Night,Running
PROD01487,Ranipet Unit,2025-05-25,Buffalo,B01487,754,608,19.36,5.9,62.1,Supervisor 6,Night,Completed
PROD01488,Chennai Finishing,2024-02-05,Cow,B01488,542,488,9.96,9.3,50.1,Supervisor 6,Day,Running
PROD01489,Chennai Finishing,2024-11-23,Cow,B01489,956,763,20.19,6.0,20.2,Supervisor 10,Day,Running
PROD01490,Ambur Unit,2025-06-14,Goat,B01490,118,90,23.73,9.0,53.4,Supervisor 12,Night,Running
PROD01491,Ranipet Unit,2024-06-22,Cow,B01491,759,571,24.77,6.6,67.3,Supervisor 6,Day,Running
PROD01492,Vaniyambadi Unit,2025-05-29,Cow,B01492,594,554,6.73,8.2,46.8,Supervisor 3,Night,Running
PROD01493,Vaniyambadi Unit,2025-09-12,Buffalo,B01493,617,468,24.15,6.3,45.6,Supervisor 11,Day,Completed
PROD01494,Ranipet Unit,2024-02-06,Sheep,B01494,711,582,18.14,5.4,49.3,Supervisor 11,Day,Completed
PROD01495,Vaniyambadi Unit,2024-04-01,Cow,B01495,503,427,15.11,5.2,60.1,Supervisor 2,Night,Running
PROD01496,Vaniyambadi Unit,2024-06-13,Buffalo,B01496,717,557,22.32,5.9,24.9,Supervisor 6,Night,Running
PROD01497,Ambur Unit,2024-08-07,Goat,B01497,610,474,22.3,11.5,73.5,Supervisor 2,Night,Completed
PROD01498,Ambur Unit,2024-09-24,Cow,B01498,805,677,15.9,5.5,67.5,Supervisor 8,Night,Completed
PROD01499,Chennai Finishing,2024-08-26,Sheep,B01499,247,195,21.05,10.9,30.8,Supervisor 2,Night,Completed
PROD01500,Vaniyambadi Unit,2024-02-05,Sheep,B01500,112,97,13.39,8.8,73.8,Supervisor 5,Day,Running
PROD01501,Ambur Unit,2025-09-24,Goat,B01501,765,651,14.9,5.1,23.0,Supervisor 11,Night,Completed
PROD01502,Ranipet Unit,2024-08-19,Cow,B01502,779,733,5.91,10.9,54.5,Supervisor 6,Night,Running
PROD01503,Vaniyambadi Unit,2025-02-08,Goat,B01503,722,657,9.0,9.4,30.9,Supervisor 4,Night,Running
PROD01504,Ambur Unit,2025-03-08,Cow,B01504,564,439,22.16,5.0,28.9,Supervisor 4,Night,Completed
PROD01505,Ambur Unit,2024-09-02,Buffalo,B01505,204,179,12.25,4.4,21.8,Supervisor 6,Day,Running
PROD01506,Vaniyambadi Unit,2024-09-23,Sheep,B01506,883,781,11.55,11.8,36.7,Supervisor 9,Night,Completed
PROD01507,Vaniyambadi Unit,2024-07-04,Buffalo,B01507,274,217,20.8,10.8,74.4,Supervisor 9,Night,Completed
PROD01508,Chennai Finishing,2024-03-01,Goat,B01508,636,572,10.06,5.7,69.9,Supervisor 2,Day,Running
PROD01509,Ranipet Unit,2025-07-29,Sheep,B01509,112,106,5.36,11.7,32.3,Supervisor 10,Day,Completed
PROD01510,Ambur Unit,2025-03-10,Buffalo,B01510,330,310,6.06,5.1,59.0,Supervisor 9,Day,Completed
PROD01511,Ambur Unit,2025-10-01,Buffalo,B01511,557,425,23.7,4.6,46.9,Supervisor 9,Night,Running
PROD01512,Vaniyambadi Unit,2025-07-07,Cow,B01512,831,722,13.12,5.6,58.3,Supervisor 11,Night,Completed
PROD01513,Vaniyambadi Unit,2024-08-01,Sheep,B01513,656,508,22.56,4.5,35.0,Supervisor 5,Night,Completed
PROD01514,Ranipet Unit,2024-11-11,Cow,B01514,413,379,8.23,7.5,49.3,Supervisor 1,Day,Running
PROD01515,Ranipet Unit,2025-10-27,Buffalo,B01515,338,315,6.8,10.8,75.0,Supervisor 9,Day,Completed
PROD01516,Vaniyambadi Unit,2025-08-01,Buffalo,B01516,897,764,14.83,8.1,39.3,Supervisor 3,Night,Running
PROD01517,Vaniyambadi Unit,2024-12-14,Sheep,B01517,592,514,13.18,9.9,33.2,Supervisor 2,Night,Running
PROD01518,Ranipet Unit,2024-08-28,Buffalo,B01518,888,718,19.14,9.9,46.8,Supervisor 1,Night,Running
PROD01519,Chennai Finishing,2024-03-03,Sheep,B01519,526,466,11.41,5.7,74.3,Supervisor 2,Day,Completed
PROD01520,Ambur Unit,2024-04-16,Goat,B01520,835,698,16.41,6.7,33.2,Supervisor 10,Day,Running
PROD01521,Vaniyambadi Unit,2024-09-18,Cow,B01521,310,277,10.65,5.8,49.6,Supervisor 2,Night,Completed
PROD01522,Chennai Finishing,2025-08-08,Buffalo,B01522,892,838,6.05,4.2,25.9,Supervisor 9,Day,Completed
PROD01523,Ranipet Unit,2025-06-13,Buffalo,B01523,114,92,19.3,4.4,28.6,Supervisor 2,Night,Completed
PROD01524,Ranipet Unit,2024-05-10,Goat,B01524,948,762,19.62,7.5,36.2,Supervisor 8,Day,Completed
PROD01525,Ranipet Unit,2024-03-03,Sheep,B01525,468,433,7.48,11.6,70.1,Supervisor 10,Day,Running
PROD01526,Chennai Finishing,2025-03-27,Cow,B01526,833,773,7.2,5.0,68.9,Supervisor 3,Day,Running
PROD01527,Ambur Unit,2024-08-27,Goat,B01527,588,505,14.12,9.6,62.1,Supervisor 1,Day,Running
PROD01528,Ranipet Unit,2024-10-11,Goat,B01528,652,601,7.82,7.5,77.1,Supervisor 8,Day,Running
PROD01529,Vaniyambadi Unit,2024-02-04,Goat,B01529,369,298,19.24,6.1,75.6,Supervisor 11,Night,Completed
PROD01530,Ranipet Unit,2025-03-05,Sheep,B01530,478,446,6.69,10.4,36.8,Supervisor 10,Day,Completed
PROD01531,Chennai Finishing,2024-11-19,Buffalo,B01531,219,196,10.5,4.3,78.9,Supervisor 2,Day,Running
PROD01532,Ranipet Unit,2024-02-04,Goat,B01532,984,861,12.5,9.9,52.3,Supervisor 7,Night,Completed
PROD01533,Ranipet Unit,2024-10-05,Sheep,B01533,684,522,23.68,6.9,51.1,Supervisor 1,Day,Completed
PROD01534,Ambur Unit,2024-01-24,Goat,B01534,141,130,7.8,9.7,35.3,Supervisor 6,Night,Running
PROD01535,Vaniyambadi Unit,2024-10-29,Sheep,B01535,494,422,14.57,6.8,41.7,Supervisor 1,Night,Completed
PROD01536,Chennai Finishing,2024-05-17,Goat,B01536,980,790,19.39,7.5,23.6,Supervisor 4,Day,Running
PROD01537,Ambur Unit,2024-04-01,Cow,B01537,716,584,18.44,5.4,73.5,Supervisor 7,Night,Completed
PROD01538,Ambur Unit,2025-07-24,Cow,B01538,797,702,11.92,6.9,39.8,Supervisor 1,Night,Completed
PROD01539,Ambur Unit,2025-03-25,Cow,B01539,211,172,18.48,10.2,35.4,Supervisor 11,Night,Running
PROD01540,Chennai Finishing,2025-11-08,Sheep,B01540,592,556,6.08,11.0,69.1,Supervisor 2,Day,Completed
PROD01541,Vaniyambadi Unit,2024-05-04,Sheep,B01541,895,818,8.6,7.2,23.5,Supervisor 6,Night,Running
PROD01542,Ranipet Unit,2024-10-26,Goat,B01542,202,168,16.83,7.0,45.2,Supervisor 6,Day,Running
PROD01543,Vaniyambadi Unit,2024-07-08,Cow,B01543,799,648,18.9,10.9,71.4,Supervisor 4,Night,Completed
PROD01544,Ranipet Unit,2025-05-19,Buffalo,B01544,378,354,6.35,10.2,47.5,Supervisor 12,Night,Completed
PROD01545,Ranipet Unit,2025-06-26,Goat,B01545,834,768,7.91,4.2,20.3,Supervisor 11,Night,Running
PROD01546,Ranipet Unit,2025-02-18,Buffalo,B01546,447,411,8.05,11.1,67.7,Supervisor 3,Night,Running
PROD01547,Chennai Finishing,2024-09-06,Sheep,B01547,673,507,24.67,7.2,58.3,Supervisor 8,Night,Running
PROD01548,Vaniyambadi Unit,2025-04-08,Cow,B01548,974,841,13.66,6.6,36.5,Supervisor 3,Night,Completed
PROD01549,Chennai Finishing,2024-05-05,Sheep,B01549,676,520,23.08,5.0,52.3,Supervisor 8,Night,Running
PROD01550,Chennai Finishing,2025-03-11,Sheep,B01550,545,496,8.99,10.0,61.5,Supervisor 2,Day,Completed
PROD01551,Ranipet Unit,2024-05-09,Goat,B01551,473,370,21.78,8.6,58.9,Supervisor 4,Day,Running
PROD01552,Chennai Finishing,2024-01-16,Goat,B01552,545,502,7.89,7.4,71.4,Supervisor 6,Day,Completed
PROD01553,Chennai Finishing,2024-08-05,Sheep,B01553,743,612,17.63,7.9,59.7,Supervisor 5,Night,Running
PROD01554,Ambur Unit,2024-10-05,Cow,B01554,592,552,6.76,6.8,47.0,Supervisor 8,Day,Completed
PROD01555,Ambur Unit,2024-03-28,Goat,B01555,473,448,5.29,6.9,36.9,Supervisor 10,Night,Completed
PROD01556,Ranipet Unit,2025-04-14,Goat,B01556,755,691,8.48,5.1,43.4,Supervisor 11,Day,Running
PROD01557,Ranipet Unit,2025-07-16,Goat,B01557,364,342,6.04,6.9,64.0,Supervisor 12,Night,Running
PROD01558,Chennai Finishing,2024-08-03,Buffalo,B01558,953,893,6.3,10.6,61.4,Supervisor 3,Day,Running
PROD01559,Ranipet Unit,2024-08-08,Cow,B01559,127,120,5.51,9.5,29.6,Supervisor 12,Night,Completed
PROD01560,Vaniyambadi Unit,2025-05-01,Sheep,B01560,640,560,12.5,8.6,60.3,Supervisor 9,Night,Completed
PROD01561,Ranipet Unit,2024-06-10,Sheep,B01561,834,718,13.91,10.5,21.4,Supervisor 7,Night,Completed
PROD01562,Chennai Finishing,2025-03-21,Goat,B01562,906,794,12.36,6.1,30.3,Supervisor 10,Night,Completed
PROD01563,Ambur Unit,2025-05-08,Sheep,B01563,808,664,17.82,10.4,45.9,Supervisor 4,Night,Running
PROD01564,Ranipet Unit,2024-05-22,Goat,B01564,991,898,9.38,7.9,45.2,Supervisor 5,Day,Completed
PROD01565,Chennai Finishing,2025-08-18,Goat,B01565,498,392,21.29,4.2,70.2,Supervisor 8,Day,Running
PROD01566,Ambur Unit,2024-04-11,Sheep,B01566,721,566,21.5,8.9,40.9,Supervisor 10,Night,Completed
PROD01567,Vaniyambadi Unit,2024-08-01,Cow,B01567,591,517,12.52,7.8,22.8,Supervisor 9,Day,Completed
PROD01568,Ranipet Unit,2025-08-16,Cow,B01568,320,288,10.0,5.1,76.8,Supervisor 8,Night,Completed
PROD01569,Chennai Finishing,2025-08-10,Buffalo,B01569,282,258,8.51,10.1,36.7,Supervisor 5,Day,Completed
PROD01570,Ranipet Unit,2025-09-17,Cow,B01570,192,170,11.46,4.9,61.7,Supervisor 10,Night,Running
PROD01571,Ambur Unit,2024-04-19,Buffalo,B01571,369,279,24.39,8.4,79.6,Supervisor 2,Night,Running
PROD01572,Ambur Unit,2024-03-25,Buffalo,B01572,465,403,13.33,4.2,31.3,Supervisor 4,Day,Running
PROD01573,Chennai Finishing,2025-11-27,Sheep,B01573,717,674,6.0,9.2,35.2,Supervisor 4,Night,Completed
PROD01574,Chennai Finishing,2024-12-31,Goat,B01574,671,593,11.62,11.1,51.8,Supervisor 5,Night,Completed
PROD01575,Vaniyambadi Unit,2024-11-09,Goat,B01575,585,522,10.77,4.4,34.6,Supervisor 12,Day,Running
PROD01576,Ambur Unit,2025-04-09,Buffalo,B01576,586,532,9.22,10.5,44.1,Supervisor 6,Day,Running
PROD01577,Chennai Finishing,2025-03-30,Buffalo,B01577,460,363,21.09,6.2,70.5,Supervisor 11,Night,Completed
PROD01578,Chennai Finishing,2025-07-25,Sheep,B01578,807,680,15.74,10.1,49.2,Supervisor 4,Night,Completed
PROD01579,Chennai Finishing,2025-03-29,Buffalo,B01579,920,721,21.63,8.1,48.8,Supervisor 8,Night,Completed
PROD01580,Chennai Finishing,2025-01-23,Buffalo,B01580,153,123,19.61,8.8,72.0,Supervisor 7,Night,Completed
PROD01581,Ambur Unit,2024-11-20,Sheep,B01581,954,858,10.06,5.8,59.9,Supervisor 1,Day,Completed
PROD01582,Ambur Unit,2024-01-09,Sheep,B01582,392,295,24.74,10.4,54.0,Supervisor 3,Night,Completed
PROD01583,Chennai Finishing,2024-02-27,Buffalo,B01583,905,803,11.27,7.4,46.3,Supervisor 2,Night,Running
PROD01584,Ranipet Unit,2024-01-31,Cow,B01584,327,297,9.17,8.7,42.2,Supervisor 2,Day,Completed
PROD01585,Ranipet Unit,2025-01-13,Sheep,B01585,216,193,10.65,7.5,33.5,Supervisor 2,Day,Running
PROD01586,Ambur Unit,2025-11-11,Sheep,B01586,158,140,11.39,6.2,31.4,Supervisor 8,Night,Running
PROD01587,Vaniyambadi Unit,2024-01-07,Buffalo,B01587,128,116,9.38,11.5,62.3,Supervisor 12,Night,Completed
PROD01588,Chennai Finishing,2025-10-10,Cow,B01588,564,447,20.74,4.7,73.1,Supervisor 1,Day,Running
PROD01589,Vaniyambadi Unit,2024-03-19,Buffalo,B01589,679,532,21.65,11.4,29.6,Supervisor 12,Night,Completed
PROD01590,Vaniyambadi Unit,2025-06-20,Sheep,B01590,100,83,17.0,6.7,70.8,Supervisor 10,Night,Running
PROD01591,Ranipet Unit,2024-03-28,Goat,B01591,154,120,22.08,6.0,52.5,Supervisor 1,Night,Running
PROD01592,Ambur Unit,2024-02-03,Goat,B01592,185,141,23.78,6.7,25.0,Supervisor 6,Day,Completed
PROD01593,Ranipet Unit,2025-09-17,Sheep,B01593,824,636,22.82,4.5,77.8,Supervisor 8,Night,Completed
PROD01594,Ranipet Unit,2025-05-21,Sheep,B01594,918,851,7.3,8.9,45.0,Supervisor 6,Night,Running
PROD01595,Chennai Finishing,2024-12-24,Cow,B01595,485,378,22.06,10.7,30.1,Supervisor 5,Night,Running
PROD01596,Ranipet Unit,2025-11-09,Sheep,B01596,875,666,23.89,10.1,66.8,Supervisor 8,Night,Running
PROD01597,Vaniyambadi Unit,2025-05-25,Sheep,B01597,1000,771,22.9,4.9,26.9,Supervisor 9,Day,Running
PROD01598,Ambur Unit,2024-03-18,Sheep,B01598,156,128,17.95,9.4,71.8,Supervisor 6,Night,Completed
PROD01599,Chennai Finishing,2025-07-15,Sheep,B01599,670,525,21.64,10.8,39.6,Supervisor 1,Night,Running
PROD01600,Ranipet Unit,2024-10-12,Buffalo,B01600,851,687,19.27,9.0,75.5,Supervisor 3,Night,Running
PROD01601,Ambur Unit,2024-12-20,Cow,B01601,909,796,12.43,4.5,69.1,Supervisor 4,Night,Running
PROD01602,Chennai Finishing,2025-06-06,Goat,B01602,889,823,7.42,11.0,76.8,Supervisor 8,Day,Running
PROD01603,Chennai Finishing,2025-07-30,Cow,B01603,246,197,19.92,6.4,72.4,Supervisor 1,Night,Running
PROD01604,Chennai Finishing,2025-10-31,Cow,B01604,775,664,14.32,4.4,52.1,Supervisor 5,Day,Running
PROD01605,Vaniyambadi Unit,2025-11-18,Buffalo,B01605,468,404,13.68,8.8,59.0,Supervisor 8,Night,Running
PROD01606,Ambur Unit,2024-11-16,Goat,B01606,854,658,22.95,5.0,47.5,Supervisor 2,Night,Completed
PROD01607,Chennai Finishing,2024-01-15,Cow,B01607,129,117,9.3,9.5,72.2,Supervisor 6,Day,Completed
PROD01608,Chennai Finishing,2025-07-20,Goat,B01608,105,97,7.62,5.4,37.0,Supervisor 6,Night,Running
PROD01609,Chennai Finishing,2025-05-09,Sheep,B01609,547,421,23.03,10.4,46.0,Supervisor 8,Day,Completed
PROD01610,Vaniyambadi Unit,2025-07-20,Buffalo,B01610,718,642,10.58,6.4,71.8,Supervisor 5,Day,Completed
PROD01611,Vaniyambadi Unit,2024-04-23,Goat,B01611,750,651,13.2,5.3,77.1,Supervisor 12,Night,Running
PROD01612,Chennai Finishing,2025-04-19,Goat,B01612,647,513,20.71,10.3,23.3,Supervisor 9,Day,Completed
PROD01613,Ranipet Unit,2025-08-30,Goat,B01613,803,725,9.71,10.5,61.3,Supervisor 11,Night,Completed
PROD01614,Vaniyambadi Unit,2024-12-16,Sheep,B01614,192,150,21.88,10.4,23.6,Supervisor 4,Night,Completed
PROD01615,Ambur Unit,2024-06-01,Goat,B01615,860,647,24.77,7.9,59.5,Supervisor 2,Night,Completed
PROD01616,Chennai Finishing,2024-09-03,Sheep,B01616,834,633,24.1,4.5,74.1,Supervisor 6,Night,Completed
PROD01617,Chennai Finishing,2025-01-22,Cow,B01617,425,329,22.59,7.5,44.8,Supervisor 10,Night,Running
PROD01618,Vaniyambadi Unit,2025-01-30,Cow,B01618,654,602,7.95,5.1,41.6,Supervisor 7,Night,Completed
PROD01619,Vaniyambadi Unit,2024-07-01,Goat,B01619,247,225,8.91,11.0,41.6,Supervisor 9,Day,Running
PROD01620,Chennai Finishing,2025-07-26,Sheep,B01620,729,585,19.75,10.6,69.3,Supervisor 11,Night,Completed
PROD01621,Vaniyambadi Unit,2025-10-13,Goat,B01621,936,859,8.23,11.1,65.3,Supervisor 1,Day,Running
PROD01622,Ranipet Unit,2025-06-11,Goat,B01622,498,405,18.67,11.9,78.1,Supervisor 4,Day,Completed
PROD01623,Chennai Finishing,2024-03-04,Buffalo,B01623,874,656,24.94,9.6,38.8,Supervisor 11,Night,Completed
PROD01624,Chennai Finishing,2024-02-09,Sheep,B01624,825,706,14.42,6.2,71.7,Supervisor 11,Day,Running
PROD01625,Ambur Unit,2024-10-18,Goat,B01625,481,420,12.68,7.7,56.6,Supervisor 1,Night,Completed
PROD01626,Ambur Unit,2024-05-09,Sheep,B01626,159,127,20.13,9.2,54.6,Supervisor 3,Night,Running
PROD01627,Vaniyambadi Unit,2024-01-05,Cow,B01627,369,303,17.89,6.6,57.8,Supervisor 1,Day,Running
PROD01628,Chennai Finishing,2024-08-02,Cow,B01628,602,491,18.44,8.3,30.8,Supervisor 5,Day,Running
PROD01629,Ranipet Unit,2024-01-03,Sheep,B01629,263,224,14.83,5.3,38.9,Supervisor 3,Day,Running
PROD01630,Ranipet Unit,2024-03-15,Goat,B01630,810,630,22.22,10.7,73.9,Supervisor 2,Day,Running
PROD01631,Ambur Unit,2024-04-04,Sheep,B01631,260,208,20.0,8.4,48.4,Supervisor 6,Day,Running
PROD01632,Ambur Unit,2025-06-27,Goat,B01632,225,178,20.89,4.7,21.5,Supervisor 12,Day,Running
PROD01633,Ambur Unit,2025-05-19,Goat,B01633,204,158,22.55,9.1,22.5,Supervisor 5,Night,Completed
PROD01634,Vaniyambadi Unit,2024-08-09,Buffalo,B01634,439,366,16.63,7.8,62.0,Supervisor 3,Night,Running
PROD01635,Chennai Finishing,2025-09-18,Buffalo,B01635,558,443,20.61,4.3,76.1,Supervisor 11,Night,Completed
PROD01636,Ambur Unit,2025-01-19,Cow,B01636,971,767,21.01,6.9,31.9,Supervisor 1,Night,Completed
PROD01637,Ambur Unit,2024-07-27,Sheep,B01637,252,204,19.05,5.6,70.7,Supervisor 10,Day,Completed
PROD01638,Ambur Unit,2025-08-04,Buffalo,B01638,760,617,18.82,11.1,43.4,Supervisor 5,Day,Running
PROD01639,Chennai Finishing,2024-12-24,Buffalo,B01639,404,319,21.04,4.7,38.4,Supervisor 12,Night,Running
PROD01640,Ambur Unit,2025-01-11,Cow,B01640,481,452,6.03,10.0,55.0,Supervisor 2,Night,Running
PROD01641,Ambur Unit,2025-06-30,Sheep,B01641,818,651,20.42,8.9,54.7,Supervisor 7,Day,Completed
PROD01642,Vaniyambadi Unit,2024-07-22,Cow,B01642,789,711,9.89,6.2,68.6,Supervisor 4,Day,Completed
PROD01643,Vaniyambadi Unit,2024-04-16,Sheep,B01643,808,689,14.73,4.0,28.7,Supervisor 1,Day,Running
PROD01644,Ambur Unit,2024-11-13,Buffalo,B01644,116,92,20.69,10.2,52.8,Supervisor 7,Night,Running
PROD01645,Ambur Unit,2025-05-26,Buffalo,B01645,627,508,18.98,7.1,64.3,Supervisor 8,Night,Running
PROD01646,Chennai Finishing,2025-03-12,Buffalo,B01646,851,724,14.92,7.3,21.7,Supervisor 4,Night,Completed
PROD01647,Vaniyambadi Unit,2024-07-25,Buffalo,B01647,642,488,23.99,11.1,22.6,Supervisor 8,Day,Completed
PROD01648,Vaniyambadi Unit,2024-10-28,Sheep,B01648,723,657,9.13,8.0,57.9,Supervisor 8,Night,Completed
PROD01649,Chennai Finishing,2024-05-21,Cow,B01649,636,565,11.16,4.0,50.4,Supervisor 11,Night,Completed
PROD01650,Vaniyambadi Unit,2025-06-01,Cow,B01650,513,431,15.98,11.0,52.7,Supervisor 10,Night,Completed
PROD01651,Chennai Finishing,2025-05-31,Cow,B01651,114,94,17.54,11.0,29.6,Supervisor 10,Day,Running
PROD01652,Ranipet Unit,2024-06-24,Goat,B01652,844,779,7.7,7.0,50.2,Supervisor 1,Night,Completed
PROD01653,Vaniyambadi Unit,2024-06-09,Goat,B01653,793,666,16.02,4.8,56.7,Supervisor 8,Night,Completed
PROD01654,Ambur Unit,2025-06-27,Buffalo,B01654,322,249,22.67,6.1,63.5,Supervisor 10,Night,Running
PROD01655,Chennai Finishing,2025-07-18,Cow,B01655,363,338,6.89,11.6,67.9,Supervisor 5,Day,Completed
PROD01656,Ranipet Unit,2025-07-06,Sheep,B01656,361,300,16.9,11.3,47.5,Supervisor 12,Day,Running
PROD01657,Vaniyambadi Unit,2024-03-12,Cow,B01657,161,126,21.74,7.4,45.3,Supervisor 12,Night,Running
PROD01658,Chennai Finishing,2025-10-12,Goat,B01658,157,127,19.11,5.8,21.5,Supervisor 8,Day,Completed
PROD01659,Ranipet Unit,2024-09-03,Sheep,B01659,555,474,14.59,4.9,45.1,Supervisor 9,Night,Completed
PROD01660,Ambur Unit,2024-12-07,Goat,B01660,394,373,5.33,7.9,77.0,Supervisor 2,Day,Running
PROD01661,Ranipet Unit,2024-06-20,Cow,B01661,305,272,10.82,10.7,60.1,Supervisor 7,Day,Running
PROD01662,Ranipet Unit,2024-09-15,Buffalo,B01662,592,514,13.18,5.6,26.7,Supervisor 9,Day,Running
PROD01663,Ambur Unit,2024-12-26,Sheep,B01663,331,296,10.57,7.3,28.1,Supervisor 9,Night,Completed
PROD01664,Chennai Finishing,2024-09-16,Cow,B01664,551,470,14.7,10.1,39.9,Supervisor 8,Night,Running
PROD01665,Chennai Finishing,2025-06-07,Goat,B01665,495,385,22.22,10.7,40.6,Supervisor 3,Night,Running
PROD01666,Vaniyambadi Unit,2024-09-26,Goat,B01666,779,717,7.96,8.5,45.3,Supervisor 8,Day,Completed
PROD01667,Chennai Finishing,2024-06-14,Buffalo,B01667,686,597,12.97,11.9,45.2,Supervisor 10,Night,Completed
PROD01668,Ambur Unit,2024-11-17,Goat,B01668,543,479,11.79,4.8,51.0,Supervisor 8,Day,Running
PROD01669,Vaniyambadi Unit,2024-08-30,Buffalo,B01669,787,674,14.36,10.4,70.1,Supervisor 11,Night,Completed
PROD01670,Ranipet Unit,2025-03-09,Sheep,B01670,258,211,18.22,5.5,44.7,Supervisor 7,Day,Completed
PROD01671,Ranipet Unit,2025-05-24,Goat,B01671,332,272,18.07,9.1,23.1,Supervisor 5,Day,Running
PROD01672,Ranipet Unit,2025-08-16,Buffalo,B01672,767,717,6.52,7.3,48.9,Supervisor 11,Night,Completed
PROD01673,Ambur Unit,2024-03-20,Buffalo,B01673,763,633,17.04,10.6,44.8,Supervisor 5,Night,Completed
PROD01674,Ambur Unit,2024-10-18,Cow,B01674,699,636,9.01,8.5,71.4,Supervisor 1,Day,Completed
PROD01675,Ranipet Unit,2024-11-12,Goat,B01675,540,447,17.22,11.5,76.1,Supervisor 4,Day,Completed
PROD01676,Ranipet Unit,2025-02-13,Buffalo,B01676,198,167,15.66,9.2,72.2,Supervisor 12,Night,Completed
PROD01677,Ranipet Unit,2024-07-04,Buffalo,B01677,923,844,8.56,6.7,60.5,Supervisor 10,Night,Completed
PROD01678,Vaniyambadi Unit,2024-06-10,Cow,B01678,157,133,15.29,7.3,43.8,Supervisor 7,Day,Completed
PROD01679,Chennai Finishing,2024-03-08,Cow,B01679,867,727,16.15,10.5,25.6,Supervisor 11,Night,Completed
PROD01680,Ambur Unit,2024-01-23,Sheep,B01680,754,587,22.15,6.2,28.9,Supervisor 8,Night,Running
PROD01681,Ranipet Unit,2025-11-18,Sheep,B01681,351,285,18.8,6.7,75.1,Supervisor 11,Night,Completed
PROD01682,Vaniyambadi Unit,2024-10-18,Sheep,B01682,967,787,18.61,11.1,60.3,Supervisor 5,Day,Completed
PROD01683,Ranipet Unit,2025-08-09,Goat,B01683,521,392,24.76,5.5,70.3,Supervisor 9,Night,Running
PROD01684,Chennai Finishing,2024-11-20,Buffalo,B01684,467,406,13.06,4.5,63.4,Supervisor 11,Night,Running
PROD01685,Vaniyambadi Unit,2024-08-21,Cow,B01685,267,251,5.99,10.4,25.9,Supervisor 5,Day,Completed
PROD01686,Vaniyambadi Unit,2025-09-09,Sheep,B01686,774,618,20.16,7.7,36.8,Supervisor 11,Night,Completed
PROD01687,Vaniyambadi Unit,2025-08-30,Goat,B01687,333,301,9.61,6.8,47.4,Supervisor 7,Night,Running
PROD01688,Ranipet Unit,2025-04-28,Sheep,B01688,999,890,10.91,5.0,58.2,Supervisor 7,Night,Running
PROD01689,Vaniyambadi Unit,2025-11-08,Goat,B01689,253,229,9.49,4.8,67.7,Supervisor 7,Night,Completed
PROD01690,Chennai Finishing,2025-07-26,Goat,B01690,122,92,24.59,6.3,30.4,Supervisor 9,Day,Completed
PROD01691,Ranipet Unit,2024-05-14,Cow,B01691,167,137,17.96,5.0,27.6,Supervisor 6,Night,Running
PROD01692,Vaniyambadi Unit,2024-10-18,Cow,B01692,893,678,24.08,4.0,58.6,Supervisor 8,Day,Running
PROD01693,Ranipet Unit,2024-08-22,Goat,B01693,885,813,8.14,9.4,41.0,Supervisor 7,Night,Completed
PROD01694,Vaniyambadi Unit,2024-10-20,Buffalo,B01694,766,597,22.06,11.4,36.5,Supervisor 12,Night,Completed
PROD01695,Chennai Finishing,2025-10-29,Buffalo,B01695,626,566,9.58,4.6,64.0,Supervisor 10,Night,Running
PROD01696,Chennai Finishing,2025-07-06,Goat,B01696,344,280,18.6,10.9,57.2,Supervisor 12,Night,Completed
PROD01697,Ambur Unit,2024-06-08,Buffalo,B01697,807,722,10.53,4.6,26.0,Supervisor 2,Day,Running
PROD01698,Ambur Unit,2025-11-06,Cow,B01698,415,364,12.29,6.6,35.8,Supervisor 8,Day,Running
PROD01699,Ambur Unit,2025-05-14,Cow,B01699,750,708,5.6,7.0,21.7,Supervisor 1,Night,Completed
PROD01700,Vaniyambadi Unit,2025-01-29,Buffalo,B01700,753,625,17.0,5.5,44.3,Supervisor 5,Day,Completed
PROD01701,Vaniyambadi Unit,2024-01-04,Sheep,B01701,537,438,18.44,8.9,23.2,Supervisor 12,Night,Completed
PROD01702,Vaniyambadi Unit,2025-03-27,Sheep,B01702,592,504,14.86,8.0,39.7,Supervisor 12,Day,Running
PROD01703,Chennai Finishing,2025-08-02,Cow,B01703,955,875,8.38,10.5,38.0,Supervisor 5,Night,Completed
PROD01704,Vaniyambadi Unit,2025-06-03,Goat,B01704,987,874,11.45,7.6,63.1,Supervisor 10,Day,Completed
PROD01705,Ambur Unit,2024-04-13,Sheep,B01705,509,464,8.84,10.4,41.1,Supervisor 6,Night,Completed
PROD01706,Chennai Finishing,2025-07-10,Sheep,B01706,593,554,6.58,11.7,41.7,Supervisor 6,Day,Completed
PROD01707,Chennai Finishing,2025-08-10,Buffalo,B01707,309,236,23.62,4.6,59.9,Supervisor 11,Night,Running
