Inventory_ID,Warehouse,Leather_Type,Current_Stock,Reserved_Stock,Minimum_Level,Maximum_Level,Reorder_Status
INV01287,Chennai Port Warehouse,Buffalo,9636,370,1000,12000,OK
INV01288,Ambur Warehouse,Goat,4082,178,1000,12000,OK
INV01289,Ranipet Warehouse,Goat,3531,261,1000,12000,OK
INV01290,Chennai Port Warehouse,Buffalo,9045,332,1000,12000,OK
INV01291,Ranipet Warehouse,Goat,682,445,1000,12000,Reorder
INV01292,Vaniyambadi Warehouse,Sheep,2850,406,1000,12000,OK
INV01293,Ambur Warehouse,Cow,2192,458,1000,12000,OK
INV01294,Ambur Warehouse,Goat,7211,409,1000,12000,OK
INV01295,Ranipet Warehouse,Buffalo,1069,258,1000,12000,OK
INV01296,Vaniyambadi Warehouse,Goat,1780,49,1000,12000,OK
INV01297,Ranipet Warehouse,Sheep,5431,26,1000,12000,OK
INV01298,Ambur Warehouse,Buffalo,3880,29,1000,12000,OK
INV01299,Vaniyambadi Warehouse,Goat,8688,612,1000,12000,OK
INV01300,Ambur Warehouse,Cow,7821,226,1000,12000,OK
INV01301,Chennai Port Warehouse,Sheep,7693,319,1000,12000,OK
INV01302,Ambur Warehouse,Sheep,4336,107,1000,12000,OK
INV01303,Ambur Warehouse,Goat,6503,130,1000,12000,OK
INV01304,Ranipet Warehouse,Goat,9892,34,1000,12000,OK
INV01305,Vaniyambadi Warehouse,Sheep,5701,165,1000,12000,OK
INV01306,Ambur Warehouse,Sheep,6671,100,1000,12000,OK
INV01307,Chennai Port Warehouse,Goat,572,68,1000,12000,Reorder
INV01308,Chennai Port Warehouse,Sheep,5274,864,1000,12000,OK
INV01309,Chennai Port Warehouse,Buffalo,1403,428,1000,12000,OK
INV01310,Vaniyambadi Warehouse,Cow,1762,687,1000,12000,OK
INV01311,Ranipet Warehouse,Buffalo,2375,176,1000,12000,OK
INV01312,Ranipet Warehouse,Sheep,2722,275,1000,12000,OK
INV01313,Vaniyambadi Warehouse,Goat,4600,855,1000,12000,OK
INV01314,Chennai Port Warehouse,Buffalo,7813,211,1000,12000,OK
INV01315,Ambur Warehouse,Buffalo,742,243,1000,12000,Reorder
INV01316,Ranipet Warehouse,Goat,5942,170,1000,12000,OK
INV01317,Ranipet Warehouse,Cow,5008,259,1000,12000,OK
INV01318,Ambur Warehouse,Goat,5927,532,1000,12000,OK
INV01319,Chennai Port Warehouse,Goat,2731,805,1000,12000,OK
INV01320,Chennai Port Warehouse,Goat,960,924,1000,12000,Reorder
INV01321,Ambur Warehouse,Sheep,1766,278,1000,12000,OK
INV01322,Ambur Warehouse,Goat,3690,581,1000,12000,OK
INV01323,Chennai Port Warehouse,Buffalo,7562,682,1000,12000,OK
INV01324,Vaniyambadi Warehouse,Buffalo,8723,140,1000,12000,OK
INV01325,Ambur Warehouse,Buffalo,519,140,1000,12000,Reorder
INV01326,Vaniyambadi Warehouse,Cow,6505,616,1000,12000,OK
INV01327,Chennai Port Warehouse,Buffalo,5553,843,1000,12000,OK
INV01328,Vaniyambadi Warehouse,Goat,7834,307,1000,12000,OK
INV01329,Chennai Port Warehouse,Goat,5224,83,1000,12000,OK
INV01330,Vaniyambadi Warehouse,Goat,8181,586,1000,12000,OK
INV01331,Chennai Port Warehouse,Sheep,6291,421,1000,12000,OK
INV01332,Vaniyambadi Warehouse,Buffalo,8225,234,1000,12000,OK
INV01333,Ranipet Warehouse,Buffalo,4867,538,1000,12000,OK
INV01334,Chennai Port Warehouse,Cow,7764,610,1000,12000,OK
INV01335,Ambur Warehouse,Buffalo,8774,636,1000,12000,OK
INV01336,Chennai Port Warehouse,Goat,8078,670,1000,12000,OK
INV01337,Ambur Warehouse,Sheep,2981,368,1000,12000,OK
INV01338,Chennai Port Warehouse,Sheep,2634,939,1000,12000,OK
INV01339,Vaniyambadi Warehouse,Goat,7381,586,1000,12000,OK
INV01340,Chennai Port Warehouse,Goat,2887,565,1000,12000,OK
INV01341,Ranipet Warehouse,Cow,7788,913,1000,12000,OK
INV01342,Ambur Warehouse,Sheep,9148,943,1000,12000,OK
INV01343,Ambur Warehouse,Sheep,2909,28,1000,12000,OK
INV01344,Chennai Port Warehouse,Sheep,2945,404,1000,12000,OK
INV01345,Ambur Warehouse,Cow,5464,22,1000,12000,OK
INV01346,Vaniyambadi Warehouse,Buffalo,6406,421,1000,12000,OK
INV01347,Ranipet Warehouse,Goat,9131,40,1000,12000,OK
INV01348,Ambur Warehouse,Cow,8157,7,1000,12000,OK
INV01349,Ranipet Warehouse,Sheep,9086,632,1000,12000,OK
INV01350,Ranipet Warehouse,Buffalo,6348,466,1000,12000,OK
INV01351,Chennai Port Warehouse,Goat,9026,973,1000,12000,OK
INV01352,Ranipet Warehouse,Goat,7053,488,1000,12000,OK
INV01353,Vaniyambadi Warehouse,Buffalo,4647,845,1000,12000,OK
INV01354,Vaniyambadi Warehouse,Buffalo,1349,297,1000,12000,OK
INV01355,Chennai Port Warehouse,Goat,1549,676,1000,12000,OK
INV01356,Ambur Warehouse,Buffalo,2400,842,1000,12000,OK
INV01357,Ranipet Warehouse,Sheep,6894,433,1000,12000,OK
INV01358,Ranipet Warehouse,Buffalo,1866,823,1000,12000,OK
INV01359,Ambur Warehouse,Cow,4558,8,1000,12000,OK
INV01360,Chennai Port Warehouse,Goat,7974,105,1000,12000,OK
INV01361,Chennai Port Warehouse,Cow,5642,778,1000,12000,OK
INV01362,Chennai Port Warehouse,Sheep,602,488,1000,12000,Reorder
INV01363,Ranipet Warehouse,Cow,1042,284,1000,12000,OK
INV01364,Chennai Port Warehouse,Cow,9745,610,1000,12000,OK
INV01365,Vaniyambadi Warehouse,Goat,2812,702,1000,12000,OK
INV01366,Ambur Warehouse,Cow,513,135,1000,12000,Reorder
INV01367,Ranipet Warehouse,Buffalo,8744,515,1000,12000,OK
INV01368,Vaniyambadi Warehouse,Buffalo,6580,743,1000,12000,OK
INV01369,Ranipet Warehouse,Buffalo,5821,814,1000,12000,OK
INV01370,Ranipet Warehouse,Goat,8747,421,1000,12000,OK
INV01371,Vaniyambadi Warehouse,Sheep,8059,612,1000,12000,OK
INV01372,Vaniyambadi Warehouse,Buffalo,5031,989,1000,12000,OK
INV01373,Ambur Warehouse,Cow,2176,362,1000,12000,OK
INV01374,Ranipet Warehouse,Sheep,4933,477,1000,12000,OK
INV01375,Vaniyambadi Warehouse,Goat,780,630,1000,12000,Reorder
INV01376,Chennai Port Warehouse,Goat,7605,122,1000,12000,OK
INV01377,Ambur Warehouse,Cow,6806,996,1000,12000,OK
INV01378,Vaniyambadi Warehouse,Goat,4696,926,1000,12000,OK
INV01379,Chennai Port Warehouse,Cow,3334,752,1000,12000,OK
INV01380,Vaniyambadi Warehouse,Cow,1236,664,1000,12000,OK
INV01381,Ranipet Warehouse,Sheep,1334,689,1000,12000,OK
INV01382,Vaniyambadi Warehouse,Buffalo,5952,395,1000,12000,OK
INV01383,Chennai Port Warehouse,Sheep,8325,167,1000,12000,OK
INV01384,Chennai Port Warehouse,Buffalo,6803,432,1000,12000,OK
INV01385,Chennai Port Warehouse,Sheep,8307,998,1000,12000,OK
INV01386,Ranipet Warehouse,Goat,9064,797,1000,12000,OK
INV01387,Vaniyambadi Warehouse,Goat,6252,675,1000,12000,OK
INV01388,Ranipet Warehouse,Goat,7753,515,1000,12000,OK
INV01389,Ranipet Warehouse,Cow,6384,234,1000,12000,OK
INV01390,Vaniyambadi Warehouse,Buffalo,6309,318,1000,12000,OK
INV01391,Ambur Warehouse,Buffalo,9686,289,1000,12000,OK
INV01392,Ambur Warehouse,Sheep,979,769,1000,12000,Reorder
INV01393,Vaniyambadi Warehouse,Cow,4909,19,1000,12000,OK
INV01394,Chennai Port Warehouse,Sheep,1166,185,1000,12000,OK
INV01395,Chennai Port Warehouse,Goat,9591,287,1000,12000,OK
INV01396,Ambur Warehouse,Goat,8545,407,1000,12000,OK
INV01397,Ranipet Warehouse,Cow,5408,933,1000,12000,OK
INV01398,Vaniyambadi Warehouse,Goat,779,589,1000,12000,Reorder
INV01399,Ambur Warehouse,Goat,5399,378,1000,12000,OK
INV01400,Ambur Warehouse,Cow,1240,39,1000,12000,OK
INV01401,Vaniyambadi Warehouse,Buffalo,3593,611,1000,12000,OK
INV01402,Ambur Warehouse,Goat,4239,116,1000,12000,OK
INV01403,Ambur Warehouse,Cow,5658,708,1000,12000,OK
INV01404,Ambur Warehouse,Buffalo,5333,305,1000,12000,OK
INV01405,Chennai Port Warehouse,Goat,4704,396,1000,12000,OK
INV01406,Ranipet Warehouse,Buffalo,9129,166,1000,12000,OK
INV01407,Chennai Port Warehouse,Sheep,9136,435,1000,12000,OK
INV01408,Vaniyambadi Warehouse,Buffalo,5886,501,1000,12000,OK
INV01409,Vaniyambadi Warehouse,Goat,9307,949,1000,12000,OK
INV01410,Ranipet Warehouse,Buffalo,2546,865,1000,12000,OK
INV01411,Ranipet Warehouse,Buffalo,5528,549,1000,12000,OK
INV01412,Ranipet Warehouse,Cow,5893,85,1000,12000,OK
INV01413,Ambur Warehouse,Cow,5097,842,1000,12000,OK
INV01414,Chennai Port Warehouse,Buffalo,680,554,1000,12000,Reorder
INV01415,Ambur Warehouse,Cow,3085,613,1000,12000,OK
INV01416,Chennai Port Warehouse,Buffalo,4439,693,1000,12000,OK
INV01417,Chennai Port Warehouse,Cow,6176,173,1000,12000,OK
INV01418,Chennai Port Warehouse,Cow,6840,800,1000,12000,OK
INV01419,Chennai Port Warehouse,Cow,6966,282,1000,12000,OK
INV01420,Chennai Port Warehouse,Buffalo,5266,895,1000,12000,OK
INV01421,Ambur Warehouse,Sheep,5605,87,1000,12000,OK
INV01422,Ambur Warehouse,Cow,5049,69,1000,12000,OK
INV01423,Chennai Port Warehouse,Goat,5113,563,1000,12000,OK
INV01424,Ambur Warehouse,Sheep,9900,631,1000,12000,OK
INV01425,Chennai Port Warehouse,Cow,8024,686,1000,12000,OK
INV01426,Ranipet Warehouse,Goat,6316,239,1000,12000,OK
INV01427,Ambur Warehouse,Sheep,559,692,1000,12000,Reorder
INV01428,Chennai Port Warehouse,Sheep,1899,754,1000,12000,OK
INV01429,Ranipet Warehouse,Buffalo,9752,296,1000,12000,OK
INV01430,Vaniyambadi Warehouse,Buffalo,9088,726,1000,12000,OK
INV01431,Chennai Port Warehouse,Goat,7047,395,1000,12000,OK
INV01432,Chennai Port Warehouse,Sheep,4491,699,1000,12000,OK
INV01433,Vaniyambadi Warehouse,Buffalo,7298,905,1000,12000,OK
INV01434,Chennai Port Warehouse,Sheep,9933,568,1000,12000,OK
INV01435,Ranipet Warehouse,Cow,8697,959,1000,12000,OK
INV01436,Ranipet Warehouse,Cow,5057,847,1000,12000,OK
INV01437,Ranipet Warehouse,Cow,755,4,1000,12000,Reorder
INV01438,Vaniyambadi Warehouse,Goat,6539,952,1000,12000,OK
INV01439,Ranipet Warehouse,Cow,8403,672,1000,12000,OK
INV01440,Chennai Port Warehouse,Goat,4347,589,1000,12000,OK
INV01441,Vaniyambadi Warehouse,Buffalo,8522,160,1000,12000,OK
INV01442,Ranipet Warehouse,Buffalo,3157,630,1000,12000,OK
INV01443,Ambur Warehouse,Goat,9897,867,1000,12000,OK
INV01444,Ranipet Warehouse,Goat,8884,177,1000,12000,OK
INV01445,Ranipet Warehouse,Cow,9530,210,1000,12000,OK
INV01446,Vaniyambadi Warehouse,Sheep,4573,436,1000,12000,OK
INV01447,Ranipet Warehouse,Sheep,3019,130,1000,12000,OK
INV01448,Ambur Warehouse,Goat,1794,43,1000,12000,OK
INV01449,Ranipet Warehouse,Buffalo,1399,757,1000,12000,OK
INV01450,Chennai Port Warehouse,Sheep,8048,232,1000,12000,OK
INV01451,Ranipet Warehouse,Buffalo,2465,487,1000,12000,OK
INV01452,Vaniyambadi Warehouse,Sheep,5337,624,1000,12000,OK
INV01453,Chennai Port Warehouse,Sheep,9532,176,1000,12000,OK
INV01454,Ambur Warehouse,Sheep,1000,33,1000,12000,OK
INV01455,Ambur Warehouse,Sheep,6596,845,1000,12000,OK
INV01456,Chennai Port Warehouse,Cow,2918,761,1000,12000,OK
INV01457,Ranipet Warehouse,Buffalo,4800,230,1000,12000,OK
INV01458,Ambur Warehouse,Goat,6554,773,1000,12000,OK
INV01459,Ranipet Warehouse,Goat,5254,228,1000,12000,OK
INV01460,Ranipet Warehouse,Sheep,9028,752,1000,12000,OK
INV01461,Chennai Port Warehouse,Sheep,581,764,1000,12000,Reorder
INV01462,Vaniyambadi Warehouse,Buffalo,1458,430,1000,12000,OK
INV01463,Ranipet Warehouse,Cow,3479,703,1000,12000,OK
INV01464,Chennai Port Warehouse,Buffalo,9819,935,1000,12000,OK
INV01465,Vaniyambadi Warehouse,Goat,7718,198,1000,12000,OK
INV01466,Chennai Port Warehouse,Cow,3241,963,1000,12000,OK
INV01467,Vaniyambadi Warehouse,Goat,2723,620,1000,12000,OK
INV01468,Ambur Warehouse,Goat,1819,1,1000,12000,OK
INV01469,Ranipet Warehouse,Goat,3715,347,1000,12000,OK
INV01470,Chennai Port Warehouse,Cow,4912,572,1000,12000,OK
INV01471,Ranipet Warehouse,Goat,9385,959,1000,12000,OK
INV01472,Ranipet Warehouse,Goat,7536,292,1000,12000,OK
INV01473,Ranipet Warehouse,Goat,1151,842,1000,12000,OK
INV01474,Ranipet Warehouse,Goat,4628,520,1000,12000,OK
INV01475,Ambur Warehouse,Buffalo,6939,651,1000,12000,OK
INV01476,Ambur Warehouse,Sheep,8552,322,1000,12000,OK
INV01477,Chennai Port Warehouse,Cow,5623,420,1000,12000,OK
INV01478,Ambur Warehouse,Buffalo,3804,843,1000,12000,OK
INV01479,Vaniyambadi Warehouse,Cow,1926,207,1000,12000,OK
INV01480,Vaniyambadi Warehouse,Cow,2328,628,1000,12000,OK
INV01481,Ranipet Warehouse,Goat,5971,662,1000,12000,OK
INV01482,Vaniyambadi Warehouse,Goat,9571,188,1000,12000,OK
INV01483,Chennai Port Warehouse,Sheep,3135,498,1000,12000,OK
INV01484,Chennai Port Warehouse,Sheep,7106,19,1000,12000,OK
INV01485,Vaniyambadi Warehouse,Goat,5957,24,1000,12000,OK
INV01486,Chennai Port Warehouse,Sheep,2979,46,1000,12000,OK
INV01487,Chennai Port Warehouse,Buffalo,8430,9,1000,12000,OK
INV01488,Ranipet Warehouse,Goat,2469,588,1000,12000,OK
INV01489,Ambur Warehouse,Cow,6418,470,1000,12000,OK
INV01490,Ranipet Warehouse,Buffalo,2474,407,1000,12000,OK
INV01491,Ambur Warehouse,Buffalo,1841,691,1000,12000,OK
INV01492,Vaniyambadi Warehouse,Buffalo,7396,81,1000,12000,OK
INV01493,Ambur Warehouse,Sheep,2813,905,1000,12000,OK
INV01494,Ambur Warehouse,Cow,7367,339,1000,12000,OK
INV01495,Ranipet Warehouse,Cow,6429,161,1000,12000,OK
INV01496,Chennai Port Warehouse,Goat,7799,497,1000,12000,OK
INV01497,Vaniyambadi Warehouse,Goat,8689,213,1000,12000,OK
INV01498,Ambur Warehouse,Buffalo,1929,786,1000,12000,OK
INV01499,Ranipet Warehouse,Cow,2295,178,1000,12000,OK
INV01500,Ranipet Warehouse,Goat,569,722,1000,12000,Reorder
INV01501,Vaniyambadi Warehouse,Buffalo,3792,761,1000,12000,OK
INV01502,Ambur Warehouse,Sheep,9281,308,1000,12000,OK
INV01503,Vaniyambadi Warehouse,Sheep,3638,269,1000,12000,OK
INV01504,Vaniyambadi Warehouse,Sheep,6116,468,1000,12000,OK
INV01505,Ambur Warehouse,Cow,3855,58,1000,12000,OK
INV01506,Chennai Port Warehouse,Cow,6353,981,1000,12000,OK
INV01507,Chennai Port Warehouse,Goat,2038,145,1000,12000,OK
INV01508,Chennai Port Warehouse,Goat,6759,214,1000,12000,OK
INV01509,Ambur Warehouse,Cow,7231,525,1000,12000,OK
INV01510,Chennai Port Warehouse,Buffalo,9132,440,1000,12000,OK
INV01511,Ranipet Warehouse,Cow,512,406,1000,12000,Reorder
INV01512,Chennai Port Warehouse,Sheep,3434,174,1000,12000,OK
INV01513,Ambur Warehouse,Buffalo,2128,512,1000,12000,OK
INV01514,Ranipet Warehouse,Sheep,5726,897,1000,12000,OK
INV01515,Vaniyambadi Warehouse,Sheep,7811,267,1000,12000,OK
INV01516,Vaniyambadi Warehouse,Sheep,8767,269,1000,12000,OK
INV01517,Ambur Warehouse,Cow,4399,234,1000,12000,OK
INV01518,Ambur Warehouse,Cow,5809,104,1000,12000,OK
INV01519,Vaniyambadi Warehouse,Sheep,8157,236,1000,12000,OK
INV01520,Chennai Port Warehouse,Buffalo,4100,598,1000,12000,OK
INV01521,Ranipet Warehouse,Sheep,1620,802,1000,12000,OK
INV01522,Chennai Port Warehouse,Goat,5201,409,1000,12000,OK
INV01523,Ambur Warehouse,Buffalo,3693,141,1000,12000,OK
INV01524,Ranipet Warehouse,Sheep,1293,130,1000,12000,OK
INV01525,Ranipet Warehouse,Buffalo,5842,492,1000,12000,OK
INV01526,Ranipet Warehouse,Cow,8963,826,1000,12000,OK
INV01527,Ranipet Warehouse,Buffalo,1516,604,1000,12000,OK
INV01528,Ranipet Warehouse,Cow,8581,911,1000,12000,OK
INV01529,Ambur Warehouse,Sheep,9581,921,1000,12000,OK
INV01530,Ambur Warehouse,Buffalo,6017,768,1000,12000,OK
INV01531,Chennai Port Warehouse,Sheep,2172,361,1000,12000,OK
INV01532,Ranipet Warehouse,Buffalo,1379,185,1000,12000,OK
INV01533,Vaniyambadi Warehouse,Sheep,7099,492,1000,12000,OK
INV01534,Vaniyambadi Warehouse,Cow,1073,824,1000,12000,OK
INV01535,Ranipet Warehouse,Goat,9325,612,1000,12000,OK
INV01536,Ambur Warehouse,Sheep,1205,802,1000,12000,OK
INV01537,Chennai Port Warehouse,Sheep,7430,957,1000,12000,OK
INV01538,Ranipet Warehouse,Sheep,7137,501,1000,12000,OK
INV01539,Ambur Warehouse,Sheep,3184,938,1000,12000,OK
INV01540,Ranipet Warehouse,Sheep,4656,26,1000,12000,OK
INV01541,Ranipet Warehouse,Buffalo,2610,619,1000,12000,OK
INV01542,Ambur Warehouse,Goat,4949,846,1000,12000,OK
INV01543,Ambur Warehouse,Cow,8447,216,1000,12000,OK
INV01544,Chennai Port Warehouse,Sheep,2868,938,1000,12000,OK
INV01545,Ambur Warehouse,Cow,3593,562,1000,12000,OK
INV01546,Ranipet Warehouse,Sheep,8176,265,1000,12000,OK
INV01547,Chennai Port Warehouse,Buffalo,4799,949,1000,12000,OK
INV01548,Ranipet Warehouse,Cow,9042,958,1000,12000,OK
INV01549,Ambur Warehouse,Cow,4472,424,1000,12000,OK
INV01550,Ambur Warehouse,Cow,1369,929,1000,12000,OK
INV01551,Ambur Warehouse,Sheep,5693,237,1000,12000,OK
INV01552,Chennai Port Warehouse,Buffalo,771,648,1000,12000,Reorder
INV01553,Ranipet Warehouse,Cow,8182,979,1000,12000,OK
INV01554,Ambur Warehouse,Goat,4588,364,1000,12000,OK
INV01555,Ranipet Warehouse,Cow,3017,276,1000,12000,OK
INV01556,Ambur Warehouse,Cow,6137,760,1000,12000,OK
INV01557,Ambur Warehouse,Cow,4587,130,1000,12000,OK
INV01558,Chennai Port Warehouse,Goat,8248,124,1000,12000,OK
INV01559,Ranipet Warehouse,Buffalo,6105,346,1000,12000,OK
INV01560,Chennai Port Warehouse,Cow,5310,54,1000,12000,OK
INV01561,Vaniyambadi Warehouse,Cow,1629,399,1000,12000,OK
INV01562,Chennai Port Warehouse,Cow,3378,800,1000,12000,OK
INV01563,Chennai Port Warehouse,Sheep,4638,604,1000,12000,OK
INV01564,Ranipet Warehouse,Buffalo,9429,67,1000,12000,OK
INV01565,Vaniyambadi Warehouse,Sheep,4986,640,1000,12000,OK
INV01566,Ranipet Warehouse,Buffalo,7516,175,1000,12000,OK
INV01567,Ambur Warehouse,Cow,9337,958,1000,12000,OK
INV01568,Ranipet Warehouse,Cow,1459,333,1000,12000,OK
INV01569,Vaniyambadi Warehouse,Buffalo,2903,976,1000,12000,OK
INV01570,Ambur Warehouse,Sheep,6829,132,1000,12000,OK
INV01571,Chennai Port Warehouse,Sheep,1172,769,1000,12000,OK
INV01572,Chennai Port Warehouse,Cow,3910,480,1000,12000,OK
INV01573,Ranipet Warehouse,Goat,8457,123,1000,12000,OK
INV01574,Vaniyambadi Warehouse,Buffalo,505,483,1000,12000,Reorder
INV01575,Ambur Warehouse,Buffalo,2249,574,1000,12000,OK
INV01576,Chennai Port Warehouse,Sheep,5439,328,1000,12000,OK
INV01577,Vaniyambadi Warehouse,Buffalo,2474,340,1000,12000,OK
INV01578,Chennai Port Warehouse,Cow,7254,129,1000,12000,OK
INV01579,Vaniyambadi Warehouse,Buffalo,6676,804,1000,12000,OK
INV01580,Vaniyambadi Warehouse,Cow,5539,379,1000,12000,OK
INV01581,Chennai Port Warehouse,Sheep,545,803,1000,12000,Reorder
INV01582,Chennai Port Warehouse,Goat,6411,254,1000,12000,OK
INV01583,Ambur Warehouse,Cow,6080,166,1000,12000,OK
INV01584,Vaniyambadi Warehouse,Goat,6878,427,1000,12000,OK
INV01585,Ranipet Warehouse,Cow,742,234,1000,12000,Reorder
INV01586,Chennai Port Warehouse,Sheep,6622,624,1000,12000,OK
INV01587,Vaniyambadi Warehouse,Goat,2807,826,1000,12000,OK
INV01588,Vaniyambadi Warehouse,Buffalo,8151,766,1000,12000,OK
INV01589,Chennai Port Warehouse,Buffalo,6350,953,1000,12000,OK
INV01590,Ambur Warehouse,Cow,1650,441,1000,12000,OK
INV01591,Ranipet Warehouse,Goat,9565,108,1000,12000,OK
INV01592,Ambur Warehouse,Buffalo,9073,956,1000,12000,OK
INV01593,Chennai Port Warehouse,Sheep,8898,262,1000,12000,OK
INV01594,Ambur Warehouse,Cow,4640,506,1000,12000,OK
INV01595,Vaniyambadi Warehouse,Sheep,8978,996,1000,12000,OK
INV01596,Ambur Warehouse,Cow,8846,175,1000,12000,OK
INV01597,Chennai Port Warehouse,Buffalo,9994,96,1000,12000,OK
INV01598,Chennai Port Warehouse,Buffalo,7748,62,1000,12000,OK
INV01599,Ranipet Warehouse,Goat,9216,392,1000,12000,OK
INV01600,Vaniyambadi Warehouse,Sheep,7557,239,1000,12000,OK
INV01601,Vaniyambadi Warehouse,Buffalo,2664,951,1000,12000,OK
INV01602,Ambur Warehouse,Goat,7720,329,1000,12000,OK
INV01603,Chennai Port Warehouse,Cow,9647,271,1000,12000,OK
INV01604,Ranipet Warehouse,Sheep,5411,358,1000,12000,OK
INV01605,Ambur Warehouse,Goat,2675,994,1000,12000,OK
INV01606,Vaniyambadi Warehouse,Sheep,6187,830,1000,12000,OK
INV01607,Ranipet Warehouse,Sheep,1856,637,1000,12000,OK
INV01608,Ambur Warehouse,Cow,4260,889,1000,12000,OK
INV01609,Chennai Port Warehouse,Cow,706,32,1000,12000,Reorder
INV01610,Vaniyambadi Warehouse,Sheep,9863,711,1000,12000,OK
INV01611,Vaniyambadi Warehouse,Goat,2296,148,1000,12000,OK
INV01612,Chennai Port Warehouse,Goat,3890,725,1000,12000,OK
INV01613,Chennai Port Warehouse,Sheep,591,462,1000,12000,Reorder
INV01614,Vaniyambadi Warehouse,Buffalo,2550,365,1000,12000,OK
INV01615,Vaniyambadi Warehouse,Buffalo,7079,806,1000,12000,OK
INV01616,Vaniyambadi Warehouse,Goat,8162,32,1000,12000,OK
INV01617,Vaniyambadi Warehouse,Cow,8637,679,1000,12000,OK
INV01618,Vaniyambadi Warehouse,Buffalo,7354,620,1000,12000,OK
INV01619,Ranipet Warehouse,Sheep,7240,709,1000,12000,OK
INV01620,Vaniyambadi Warehouse,Cow,4659,349,1000,12000,OK
INV01621,Ambur Warehouse,Buffalo,6357,336,1000,12000,OK
INV01622,Ranipet Warehouse,Sheep,1251,494,1000,12000,OK
INV01623,Chennai Port Warehouse,Cow,7297,984,1000,12000,OK
INV01624,Ambur Warehouse,Cow,576,706,1000,12000,Reorder
INV01625,Chennai Port Warehouse,Buffalo,3404,806,1000,12000,OK
INV01626,Ambur Warehouse,Sheep,5416,239,1000,12000,OK
INV01627,Vaniyambadi Warehouse,Sheep,6926,683,1000,12000,OK
INV01628,Ambur Warehouse,Sheep,1763,192,1000,12000,OK
INV01629,Vaniyambadi Warehouse,Buffalo,2198,31,1000,12000,OK
INV01630,Ranipet Warehouse,Goat,4597,621,1000,12000,OK
INV01631,Vaniyambadi Warehouse,Sheep,8711,54,1000,12000,OK
INV01632,Ambur Warehouse,Cow,1390,98,1000,12000,OK
INV01633,Ranipet Warehouse,Cow,9546,607,1000,12000,OK
INV01634,Vaniyambadi Warehouse,Cow,3016,476,1000,12000,OK
INV01635,Ranipet Warehouse,Sheep,8701,753,1000,12000,OK
INV01636,Chennai Port Warehouse,Sheep,7133,954,1000,12000,OK
INV01637,Ranipet Warehouse,Buffalo,7119,921,1000,12000,OK
INV01638,Ranipet Warehouse,Sheep,2572,983,1000,12000,OK
INV01639,Vaniyambadi Warehouse,Cow,2050,167,1000,12000,OK
INV01640,Ranipet Warehouse,Sheep,4007,336,1000,12000,OK
INV01641,Ranipet Warehouse,Sheep,7743,309,1000,12000,OK
INV01642,Ambur Warehouse,Buffalo,7544,29,1000,12000,OK
INV01643,Chennai Port Warehouse,Goat,7337,272,1000,12000,OK
INV01644,Ambur Warehouse,Sheep,1290,928,1000,12000,OK
INV01645,Vaniyambadi Warehouse,Buffalo,5615,289,1000,12000,OK
INV01646,Ambur Warehouse,Buffalo,646,287,1000,12000,Reorder
INV01647,Chennai Port Warehouse,Cow,4476,795,1000,12000,OK
INV01648,Ambur Warehouse,Buffalo,2985,630,1000,12000,OK
INV01649,Ambur Warehouse,Buffalo,9159,274,1000,12000,OK
INV01650,Vaniyambadi Warehouse,Buffalo,8311,986,1000,12000,OK
INV01651,Chennai Port Warehouse,Cow,5453,369,1000,12000,OK
INV01652,Chennai Port Warehouse,Goat,5981,183,1000,12000,OK
INV01653,Ranipet Warehouse,Goat,3193,438,1000,12000,OK
INV01654,Ambur Warehouse,Cow,4170,934,1000,12000,OK
INV01655,Chennai Port Warehouse,Goat,9038,68,1000,12000,OK
INV01656,Chennai Port Warehouse,Sheep,9217,360,1000,12000,OK
INV01657,Ranipet Warehouse,Buffalo,1122,128,1000,12000,OK
INV01658,Vaniyambadi Warehouse,Goat,7192,764,1000,12000,OK
INV01659,Ranipet Warehouse,Sheep,4836,738,1000,12000,OK
INV01660,Ambur Warehouse,Buffalo,7851,553,1000,12000,OK
INV01661,Ranipet Warehouse,Cow,2883,963,1000,12000,OK
INV01662,Vaniyambadi Warehouse,Sheep,5278,917,1000,12000,OK
INV01663,Ambur Warehouse,Cow,2533,603,1000,12000,OK
INV01664,Ranipet Warehouse,Sheep,3538,933,1000,12000,OK
INV01665,Ranipet Warehouse,Sheep,8673,159,1000,12000,OK
INV01666,Ambur Warehouse,Buffalo,8733,81,1000,12000,OK
INV01667,Chennai Port Warehouse,Goat,1106,291,1000,12000,OK
INV01668,Ranipet Warehouse,Goat,4935,282,1000,12000,OK
INV01669,Vaniyambadi Warehouse,Goat,6254,249,1000,12000,OK
INV01670,Ranipet Warehouse,Cow,6861,769,1000,12000,OK
INV01671,Vaniyambadi Warehouse,Cow,4019,34,1000,12000,OK
INV01672,Ranipet Warehouse,Buffalo,2300,743,1000,12000,OK
INV01673,Ambur Warehouse,Cow,6183,578,1000,12000,OK
INV01674,Ranipet Warehouse,Sheep,7453,351,1000,12000,OK
INV01675,Ranipet Warehouse,Sheep,1620,646,1000,12000,OK
INV01676,Chennai Port Warehouse,Sheep,3884,258,1000,12000,OK
