Transaction_ID,Order_ID,Revenue,Raw_Material_Cost,Labor_Cost,Power_Cost,Transport_Cost,Profit,Profit_Margin,Payment_Status
TXN01108,ORD01108,2618827,1020776.31,292605.35,117831.65,198834.7,988778.98,37.76,Paid
TXN01109,ORD01109,2688381,1287499.34,282807.57,81202.36,82947.96,953923.77,35.48,Paid
TXN01110,ORD01110,692865,284964.73,61925.29,37431.16,22400.54,286143.28,41.3,Pending
TXN01111,ORD01111,1985458,732904.88,274135.81,46950.42,90148.84,841318.06,42.37,Paid
TXN01112,ORD01112,2892809,1410313.0,232338.4,108703.81,211501.38,929952.41,32.15,Pending
TXN01113,ORD01113,1166467,511543.41,94706.93,36975.11,41270.14,481971.42,41.32,Paid
TXN01114,ORD01114,1436064,505125.36,130459.74,70528.81,100067.17,629882.92,43.86,Pending
TXN01115,ORD01115,1870320,740341.71,198080.18,69696.78,123547.98,738653.35,39.49,Pending
TXN01116,ORD01116,1039476,479637.91,103132.14,51213.28,50446.17,355046.5,34.16,Paid
TXN01117,ORD01117,924397,356935.72,99509.21,29217.18,36990.91,401743.98,43.46,Paid
TXN01118,ORD01118,1719153,667039.06,230595.07,63736.04,115592.5,642190.33,37.36,Pending
TXN01119,ORD01119,100959,41056.44,10273.75,2354.44,4966.37,42308.0,41.91,Paid
TXN01120,ORD01120,2849802,1149002.16,270106.8,155847.22,227428.46,1047417.36,36.75,Pending
TXN01121,ORD01121,147324,51631.05,18622.26,5371.33,8888.59,62810.77,42.63,Paid
TXN01122,ORD01122,2923596,1062205.28,346353.34,73567.86,180840.49,1260629.04,43.12,Paid
TXN01123,ORD01123,689904,260859.81,62230.49,30484.25,50238.8,286090.65,41.47,Pending
TXN01124,ORD01124,2129163,1022784.1,208717.02,125691.59,103800.15,668170.14,31.38,Pending
TXN01125,ORD01125,2080620,1025723.96,245557.18,123326.58,101147.85,584864.44,28.11,Paid
TXN01126,ORD01126,123714,52190.7,14889.61,5103.64,8003.6,43526.46,35.18,Paid
TXN01127,ORD01127,702087,338162.69,96472.9,29477.79,53111.76,184861.86,26.33,Paid
TXN01128,ORD01128,1758807,656221.24,143599.33,54668.46,69327.9,834990.06,47.47,Paid
TXN01129,ORD01129,1039230,445609.49,136143.62,57205.88,68603.7,331667.31,31.91,Pending
TXN01130,ORD01130,1688845,728760.05,251655.1,58012.01,96943.47,553474.37,32.77,Pending
TXN01131,ORD01131,1014717,396664.34,93541.57,20613.31,70452.85,433444.93,42.72,Paid
TXN01132,ORD01132,2477097,942561.65,359767.68,86851.26,196158.65,891757.76,36.0,Pending
TXN01133,ORD01133,2120554,793316.82,212636.7,67262.75,64677.34,982660.4,46.34,Pending
TXN01134,ORD01134,847502,359414.64,82177.05,29411.94,34151.42,342346.94,40.39,Paid
TXN01135,ORD01135,1463432,526654.7,127633.52,52603.13,67521.08,689019.56,47.08,Paid
TXN01136,ORD01136,1511597,643569.35,137920.97,41620.93,86095.64,602390.12,39.85,Pending
TXN01137,ORD01137,2832478,1094118.44,355425.14,71228.04,199722.31,1111984.06,39.26,Pending
TXN01138,ORD01138,2751503,1271066.78,261321.68,101447.32,123678.42,993988.8,36.13,Paid
TXN01139,ORD01139,1463804,523735.61,119905.25,77099.82,108401.15,634662.16,43.36,Pending
TXN01140,ORD01140,1193027,508646.5,100084.64,45556.99,73852.46,464886.41,38.97,Paid
TXN01141,ORD01141,2511605,974144.11,343839.66,57019.22,192008.09,944593.93,37.61,Paid
TXN01142,ORD01142,1683949,660338.84,223193.91,71557.66,70375.73,658482.86,39.1,Pending
TXN01143,ORD01143,1761553,659355.51,187077.32,69911.03,57424.2,787784.94,44.72,Paid
TXN01144,ORD01144,1352978,621290.22,171538.72,58507.16,73473.22,428168.68,31.65,Pending
TXN01145,ORD01145,361642,139959.36,31238.99,9174.33,16008.08,165261.24,45.7,Paid
TXN01146,ORD01146,2246676,834640.57,223518.1,81245.74,142097.42,965174.17,42.96,Pending
TXN01147,ORD01147,2046655,950540.63,219959.97,45571.79,106431.09,724151.52,35.38,Paid
TXN01148,ORD01148,564008,228818.25,54807.75,11858.47,39234.88,229288.65,40.65,Pending
TXN01149,ORD01149,1882479,710944.49,175914.44,71246.09,149836.48,774537.5,41.14,Pending
TXN01150,ORD01150,2107577,1009145.39,213154.56,88491.32,145539.9,651245.83,30.9,Pending
TXN01151,ORD01151,925411,391322.42,100145.25,34723.16,67392.71,331827.46,35.86,Paid
TXN01152,ORD01152,488481,234264.0,55700.29,21731.19,30129.68,146655.85,30.02,Pending
TXN01153,ORD01153,1604539,702077.31,139915.06,78555.42,95629.43,588361.78,36.67,Pending
TXN01154,ORD01154,522315,186326.51,59470.3,17378.15,16671.63,242468.42,46.42,Pending
TXN01155,ORD01155,2856294,1076950.49,346496.01,91191.27,226271.62,1115384.62,39.05,Pending
TXN01156,ORD01156,962862,421424.35,101532.31,52922.73,40003.73,346978.88,36.04,Paid
TXN01157,ORD01157,621076,265788.13,70528.54,15894.52,31793.97,237070.84,38.17,Pending
TXN01158,ORD01158,931693,336962.6,125241.34,22191.47,56038.19,391259.39,41.99,Paid
TXN01159,ORD01159,1553497,773234.13,139331.77,74054.63,69762.87,497113.61,32.0,Paid
TXN01160,ORD01160,1004886,499335.76,117232.33,23257.62,64334.18,300726.1,29.93,Pending
TXN01161,ORD01161,370362,179021.02,52287.72,16356.0,11182.9,111514.37,30.11,Paid
TXN01162,ORD01162,1186643,550255.21,121736.41,30660.68,51453.29,432537.41,36.45,Pending
TXN01163,ORD01163,869734,317150.61,117324.59,33795.75,55068.89,346394.16,39.83,Paid
TXN01164,ORD01164,892201,367500.33,89218.78,42509.68,58068.95,334903.27,37.54,Pending
TXN01165,ORD01165,2907917,1243246.4,294700.73,98260.38,118412.06,1153297.43,39.66,Pending
TXN01166,ORD01166,1364467,625740.56,182955.73,80536.31,97922.55,377311.85,27.65,Pending
TXN01167,ORD01167,2166482,770110.6,294588.49,62925.03,74316.62,964541.26,44.52,Paid
TXN01168,ORD01168,2287122,1003730.07,226875.98,92652.74,167241.88,796621.33,34.83,Paid
TXN01169,ORD01169,2735334,1024969.26,398338.29,136943.21,104626.37,1070456.88,39.13,Paid
TXN01170,ORD01170,1573796,634199.87,131390.3,48922.57,75223.46,684059.8,43.47,Paid
TXN01171,ORD01171,2792813,1301010.68,368633.28,69330.83,157803.11,896035.09,32.08,Pending
TXN01172,ORD01172,1163210,445757.45,143485.27,55650.59,54567.22,463749.47,39.87,Pending
TXN01173,ORD01173,670491,325294.39,94588.73,15997.9,31266.77,203343.21,30.33,Paid
TXN01174,ORD01174,1300967,547559.36,182902.1,47782.2,80660.03,442063.31,33.98,Paid
TXN01175,ORD01175,2790266,1100237.66,391726.31,85411.04,152836.0,1060055.0,37.99,Pending
TXN01176,ORD01176,2143513,1064849.38,259038.8,101718.38,72045.03,645861.41,30.13,Pending
TXN01177,ORD01177,1714267,669098.02,256309.18,82951.71,99029.34,606878.75,35.4,Pending
TXN01178,ORD01178,358009,152117.51,31100.41,15695.51,28284.89,130810.69,36.54,Pending
TXN01179,ORD01179,1490947,706576.58,193731.67,51351.69,72784.04,466503.03,31.29,Paid
TXN01180,ORD01180,518821,236059.97,67647.13,25125.53,33710.96,156277.4,30.12,Pending
TXN01181,ORD01181,2263585,922643.06,182424.25,54671.67,163148.39,940697.63,41.56,Paid
TXN01182,ORD01182,487140,210109.34,41389.49,22237.9,16839.19,196564.09,40.35,Paid
TXN01183,ORD01183,2415655,930983.56,351639.37,136894.93,184576.25,811560.89,33.6,Paid
TXN01184,ORD01184,188138,84854.5,23194.01,9235.41,10387.08,60467.0,32.14,Pending
TXN01185,ORD01185,1564300,698678.42,207053.03,93079.83,55581.7,509907.02,32.6,Paid
TXN01186,ORD01186,365412,174888.42,44447.08,13387.76,16308.21,116380.54,31.85,Pending
TXN01187,ORD01187,1643204,721541.53,225037.54,52352.21,62522.18,581750.55,35.4,Pending
TXN01188,ORD01188,2974655,1450428.4,336102.42,145277.39,224983.11,817863.68,27.49,Paid
TXN01189,ORD01189,2673114,1179964.36,346151.4,125734.11,83064.62,938199.51,35.1,Pending
TXN01190,ORD01190,2534509,1017288.14,222818.87,147336.11,86799.28,1060266.59,41.83,Paid
TXN01191,ORD01191,1910998,849709.9,234781.99,103114.29,136316.69,587075.13,30.72,Pending
TXN01192,ORD01192,995609,466494.36,94438.08,21162.56,40077.9,373436.1,37.51,Paid
TXN01193,ORD01193,310980,111501.08,24943.83,7726.42,17315.69,149492.98,48.07,Pending
TXN01194,ORD01194,1406594,634852.36,203695.16,65292.42,98655.46,404098.6,28.73,Pending
TXN01195,ORD01195,1438536,636815.15,115907.96,66179.4,112903.11,506730.38,35.23,Pending
TXN01196,ORD01196,2620788,1171927.17,262550.16,124359.92,161238.0,900712.75,34.37,Pending
TXN01197,ORD01197,2933599,1314820.63,438800.95,157334.3,214157.15,808485.97,27.56,Pending
TXN01198,ORD01198,2041959,943598.4,245332.97,103689.19,152725.19,596613.25,29.22,Paid
TXN01199,ORD01199,281030,122162.29,31721.65,14299.1,20596.17,92250.79,32.83,Paid
TXN01200,ORD01200,1438004,665616.6,122621.31,67948.41,61910.06,519907.61,36.15,Pending
TXN01201,ORD01201,1542670,715487.31,135184.31,88037.45,107174.24,496786.68,32.2,Pending
TXN01202,ORD01202,2282644,881506.61,235614.95,84786.06,152841.34,927895.05,40.65,Paid
TXN01203,ORD01203,925237,336197.94,89435.85,40299.14,55937.76,403366.31,43.6,Pending
TXN01204,ORD01204,865041,403986.4,91444.95,17733.53,47699.36,304176.76,35.16,Paid
TXN01205,ORD01205,1843987,780974.83,232702.29,88790.86,70080.88,671438.15,36.41,Paid
TXN01206,ORD01206,2326665,869230.29,236522.3,66148.45,159934.58,994829.37,42.76,Pending
TXN01207,ORD01207,2825408,1322107.95,264131.1,149351.52,201196.21,888621.22,31.45,Paid
TXN01208,ORD01208,1281716,498101.8,166887.24,36094.74,98426.43,482205.78,37.62,Paid
TXN01209,ORD01209,1540209,672144.59,144841.56,92046.65,119824.15,511352.05,33.2,Pending
TXN01210,ORD01210,1579332,620443.53,223583.61,55814.82,124875.96,554614.07,35.12,Pending
TXN01211,ORD01211,1984143,716504.28,176643.93,97611.26,125229.15,868154.38,43.75,Paid
TXN01212,ORD01212,830046,377945.61,90900.1,36298.77,51120.22,273781.3,32.98,Pending
TXN01213,ORD01213,129884,62080.23,18942.37,4815.79,6138.7,37906.91,29.19,Pending
TXN01214,ORD01214,1330431,515708.25,120832.05,72468.36,102949.03,518473.31,38.97,Paid
TXN01215,ORD01215,1438796,645335.76,193207.85,66840.41,86476.81,446935.17,31.06,Pending
TXN01216,ORD01216,1762194,650103.89,214403.31,44155.31,55657.47,797874.02,45.28,Pending
TXN01217,ORD01217,909600,348515.59,121621.57,24454.64,62788.14,352220.07,38.72,Pending
TXN01218,ORD01218,734438,299320.48,78446.23,38429.37,54018.78,264223.14,35.98,Paid
TXN01219,ORD01219,2838394,1040860.35,323864.4,157731.17,159607.73,1156330.35,40.74,Paid
TXN01220,ORD01220,1670319,706300.38,152002.78,75082.42,115684.39,621249.03,37.19,Paid
TXN01221,ORD01221,1863124,876814.99,276792.9,111019.73,83701.7,514794.68,27.63,Paid
TXN01222,ORD01222,2226323,972585.41,278730.95,132258.48,154943.15,687805.0,30.89,Pending
TXN01223,ORD01223,161323,60918.95,16205.51,6123.23,5427.99,72647.32,45.03,Paid
TXN01224,ORD01224,792641,383214.1,86940.64,33354.82,45340.12,243791.33,30.76,Paid
TXN01225,ORD01225,1568930,628955.63,160129.86,67195.71,106289.2,606359.59,38.65,Pending
TXN01226,ORD01226,2155715,905974.06,187878.46,99549.39,119798.75,842514.35,39.08,Pending
TXN01227,ORD01227,772100,367625.88,100702.03,46082.41,28187.36,229502.32,29.72,Pending
TXN01228,ORD01228,2471969,891351.09,346292.14,76782.04,119997.92,1037545.82,41.97,Pending
TXN01229,ORD01229,1548234,543154.38,134679.04,50726.07,115052.41,704622.11,45.51,Pending
TXN01230,ORD01230,1143845,486345.09,163549.02,65081.44,45567.65,383301.79,33.51,Pending
TXN01231,ORD01231,2116605,857546.52,174997.98,120861.13,118902.09,844297.29,39.89,Pending
TXN01232,ORD01232,2842585,1020752.93,313868.29,82571.73,212185.14,1213206.91,42.68,Pending
TXN01233,ORD01233,1303488,549309.36,161439.44,40736.96,77928.51,474073.73,36.37,Pending
TXN01234,ORD01234,2047753,791004.66,167435.42,116916.13,161611.07,810785.72,39.59,Paid
TXN01235,ORD01235,468097,210485.66,50049.71,11373.98,16405.61,179782.03,38.41,Pending
TXN01236,ORD01236,399788,166100.43,49621.52,9512.15,21745.56,152808.33,38.22,Paid
TXN01237,ORD01237,344925,151408.39,27961.49,15825.32,19140.01,130589.79,37.86,Pending
TXN01238,ORD01238,1859895,864443.32,152907.15,101957.89,87690.69,652895.95,35.1,Pending
TXN01239,ORD01239,2855877,1369076.37,346621.45,170558.07,93047.85,876573.26,30.69,Pending
TXN01240,ORD01240,2582543,1132854.95,350451.28,104597.21,128753.23,865886.33,33.53,Paid
TXN01241,ORD01241,410921,179618.37,55398.22,15574.3,20533.65,139796.46,34.02,Pending
TXN01242,ORD01242,925492,453585.09,98504.0,54847.71,65002.98,253552.22,27.4,Paid
TXN01243,ORD01243,1116698,437478.99,104740.75,60051.73,60567.59,453858.94,40.64,Pending
TXN01244,ORD01244,629607,258644.41,75060.97,24887.18,26630.08,244384.36,38.82,Paid
TXN01245,ORD01245,696133,304841.43,63760.78,28451.11,36213.85,262865.82,37.76,Pending
TXN01246,ORD01246,1688773,672345.39,194100.43,58247.98,77372.81,686706.38,40.66,Paid
TXN01247,ORD01247,2056408,934632.84,290277.1,65836.02,116277.09,649384.95,31.58,Paid
TXN01248,ORD01248,2459371,1124085.84,240039.85,81361.78,144446.11,869437.42,35.35,Pending
TXN01249,ORD01249,2826946,1102938.57,387790.16,157471.51,180048.09,998697.66,35.33,Paid
TXN01250,ORD01250,2059969,797095.83,192551.4,101927.84,105152.99,863240.94,41.91,Paid
TXN01251,ORD01251,2133870,1061311.06,269204.62,101519.46,143671.14,558163.71,26.16,Paid
TXN01252,ORD01252,1754395,688243.97,218421.51,42082.94,106879.71,698766.88,39.83,Pending
TXN01253,ORD01253,1079223,531045.73,129138.75,53128.93,85061.35,280848.25,26.02,Pending
TXN01254,ORD01254,2400288,948788.46,275890.78,77584.02,102065.88,995958.87,41.49,Paid
TXN01255,ORD01255,2251475,949236.41,234280.86,46749.49,77421.88,943786.36,41.92,Pending
TXN01256,ORD01256,712094,252171.65,90047.07,16927.01,46358.3,306589.96,43.05,Pending
TXN01257,ORD01257,574678,285989.91,63219.84,17698.76,33577.01,174192.48,30.31,Paid
TXN01258,ORD01258,1943336,686029.98,182629.38,44842.39,140592.53,889241.72,45.76,Pending
TXN01259,ORD01259,2029717,987974.22,208129.44,79578.65,86089.18,667945.51,32.91,Paid
TXN01260,ORD01260,2391421,1151671.87,219273.95,95933.74,133175.36,791366.08,33.09,Paid
TXN01261,ORD01261,850524,362397.65,100251.69,50666.44,40714.45,296493.78,34.86,Paid
TXN01262,ORD01262,2436284,994752.14,199665.61,127161.37,110738.26,1003966.62,41.21,Paid
TXN01263,ORD01263,130392,51737.11,15886.94,6653.84,5009.03,51105.08,39.19,Paid
TXN01264,ORD01264,475337,228397.29,44389.13,19701.99,17176.11,165672.47,34.85,Paid
TXN01265,ORD01265,1349523,661704.36,157474.78,57462.46,46012.72,426868.68,31.63,Paid
TXN01266,ORD01266,1901830,937096.44,174466.23,57044.66,133171.76,600050.91,31.55,Paid
TXN01267,ORD01267,1880272,875185.84,242042.37,102539.9,84768.22,575735.66,30.62,Pending
TXN01268,ORD01268,2670566,1103430.72,259913.89,57682.22,186221.56,1063317.61,39.82,Pending
TXN01269,ORD01269,2441555,1186565.1,284661.79,97888.9,137771.71,734667.5,30.09,Paid
TXN01270,ORD01270,299684,113453.15,41456.57,11522.85,11059.93,122191.5,40.77,Paid
TXN01271,ORD01271,2136979,874598.14,287656.05,123177.49,142990.96,708556.36,33.16,Paid
TXN01272,ORD01272,1848520,867661.85,158860.19,69474.71,140836.0,611687.26,33.09,Pending
TXN01273,ORD01273,259582,105820.25,33753.16,14199.75,17030.08,88778.77,34.2,Pending
TXN01274,ORD01274,819763,337503.72,83458.0,26364.88,45477.44,326958.96,39.88,Pending
TXN01275,ORD01275,2977659,1048792.63,250170.04,93423.47,106398.35,1478874.51,49.67,Pending
TXN01276,ORD01276,2939835,1224276.0,426493.52,98347.56,90154.58,1100563.35,37.44,Pending
TXN01277,ORD01277,2182666,1016166.53,289458.31,59926.44,80775.92,736338.79,33.74,Paid
TXN01278,ORD01278,754694,349437.2,89255.27,22148.24,51633.97,242219.33,32.1,Paid
TXN01279,ORD01279,1545029,684174.55,180767.21,63460.35,67748.17,548878.72,35.53,Pending
TXN01280,ORD01280,2329342,1136611.07,264494.36,61186.63,73528.9,793521.04,34.07,Pending
TXN01281,ORD01281,1710373,705377.98,159582.0,45209.94,118081.54,682121.54,39.88,Paid
TXN01282,ORD01282,2939027,1348614.1,328494.79,110972.31,95161.69,1055784.12,35.92,Pending
TXN01283,ORD01283,2023273,963430.55,170300.67,83331.39,129045.8,677164.58,33.47,Pending
TXN01284,ORD01284,567360,268503.4,60485.7,18554.38,32544.17,187272.35,33.01,Paid
TXN01285,ORD01285,815407,338386.34,85362.4,24785.52,52842.85,314029.89,38.51,Pending
TXN01286,ORD01286,2784880,1047874.26,240784.32,84823.35,129190.03,1282208.04,46.04,Paid
TXN01287,ORD01287,1879821,891518.61,152323.69,83798.11,124177.11,628003.47,33.41,Paid
TXN01288,ORD01288,1566373,587160.27,209630.47,66806.93,96713.65,606061.68,38.69,Pending
TXN01289,ORD01289,1791460,659593.45,169604.01,60546.57,76499.38,825216.59,46.06,Paid
TXN01290,ORD01290,2929117,1221875.56,240238.55,149552.62,110074.72,1207375.54,41.22,Pending
TXN01291,ORD01291,722907,260733.05,107359.89,26103.69,45480.98,283229.39,39.18,Paid
TXN01292,ORD01292,387820,184509.48,57970.85,16295.39,11982.01,117062.28,30.18,Paid
TXN01293,ORD01293,1196277,524540.74,172802.62,35337.97,56507.27,407088.39,34.03,Paid
TXN01294,ORD01294,1839417,909280.11,163150.69,41196.67,91268.94,634520.58,34.5,Paid
TXN01295,ORD01295,760240,284358.5,98787.77,21343.35,26827.63,328922.76,43.27,Pending
TXN01296,ORD01296,2707326,1055261.86,255270.41,125432.02,161469.95,1109891.77,41.0,Paid
TXN01297,ORD01297,2830584,1019253.91,370874.92,69635.61,146833.8,1223985.75,43.24,Paid
TXN01298,ORD01298,420395,179423.22,44363.87,8796.21,26186.55,161625.15,38.45,Pending
TXN01299,ORD01299,2270904,1026694.93,334812.85,72040.25,86003.15,751352.82,33.09,Pending
TXN01300,ORD01300,147909,61942.52,14364.05,7792.49,7270.82,56539.13,38.23,Paid
TXN01301,ORD01301,1359676,556828.19,182748.76,64051.07,46764.15,509283.83,37.46,Paid
TXN01302,ORD01302,2237616,1100629.45,229626.94,95940.28,131944.91,679474.41,30.37,Paid
TXN01303,ORD01303,135818,67345.52,20288.41,4611.65,6676.01,36896.41,27.17,Paid
TXN01304,ORD01304,695984,257863.14,86297.61,40224.51,37467.26,274131.48,39.39,Pending
TXN01305,ORD01305,1556353,639820.38,214395.16,48015.53,109577.78,544544.16,34.99,Paid
TXN01306,ORD01306,513106,210318.27,42829.08,30135.28,23177.06,206646.32,40.27,Pending
TXN01307,ORD01307,143178,52146.81,17920.59,6727.46,6733.07,59650.08,41.66,Paid
TXN01308,ORD01308,1495330,546784.82,172019.47,72179.38,85696.13,618650.19,41.37,Paid
TXN01309,ORD01309,951122,359774.05,107430.43,21937.27,44862.62,417117.63,43.86,Pending
TXN01310,ORD01310,1840289,881302.13,157984.65,37188.71,144536.09,619277.42,33.65,Pending
TXN01311,ORD01311,329775,125696.76,45195.71,14767.84,24646.53,119468.15,36.23,Paid
TXN01312,ORD01312,2342096,947930.56,254425.07,90464.18,184265.31,865010.89,36.93,Paid
TXN01313,ORD01313,1052129,372667.97,100642.26,44064.83,46997.25,487756.68,46.36,Pending
TXN01314,ORD01314,102389,44190.32,15023.19,3217.28,7597.98,32360.23,31.61,Paid
TXN01315,ORD01315,762516,267684.13,80295.68,43275.5,35459.22,335801.47,44.04,Paid
TXN01316,ORD01316,273476,122180.29,35320.65,11649.41,20686.03,83639.62,30.58,Paid
TXN01317,ORD01317,955785,424680.73,126388.3,30435.21,69384.81,304895.95,31.9,Paid
TXN01318,ORD01318,2640738,1149392.9,277600.69,144041.68,179455.4,890247.33,33.71,Paid
TXN01319,ORD01319,1144976,495169.27,98551.55,61288.59,34824.32,455142.27,39.75,Pending
TXN01320,ORD01320,1531136,665695.12,180069.24,59823.52,70411.69,555136.43,36.26,Pending
TXN01321,ORD01321,846249,400330.15,86846.65,21905.68,51736.64,285429.89,33.73,Pending
TXN01322,ORD01322,414350,197713.3,43302.52,24445.52,13571.8,135316.87,32.66,Pending
TXN01323,ORD01323,841406,397857.72,118610.9,18509.49,56353.52,250074.37,29.72,Paid
TXN01324,ORD01324,715750,275113.45,102458.48,29786.72,42233.02,266158.34,37.19,Paid
TXN01325,ORD01325,2806023,1046129.92,292429.21,57991.92,142243.45,1267228.51,45.16,Paid
TXN01326,ORD01326,1591229,640252.88,225883.17,77037.73,108713.37,539341.85,33.89,Pending
TXN01327,ORD01327,2238345,894740.2,330848.48,88132.98,139219.06,785404.28,35.09,Paid
TXN01328,ORD01328,2144556,784521.75,203291.56,64409.71,70826.63,1021506.35,47.63,Pending
TXN01329,ORD01329,917561,345842.34,88974.5,42448.99,41772.82,398522.35,43.43,Pending
TXN01330,ORD01330,2068696,874245.64,300936.4,89153.61,63404.67,740955.68,35.82,Pending
TXN01331,ORD01331,160997,67986.63,21015.01,8078.68,5093.18,58823.5,36.54,Paid
TXN01332,ORD01332,263288,115331.99,38683.03,6333.48,11393.62,91545.87,34.77,Paid
TXN01333,ORD01333,1244146,526075.38,180414.23,48596.36,73632.34,415427.69,33.39,Pending
TXN01334,ORD01334,2757748,1022984.42,380299.67,91348.0,90500.37,1172615.53,42.52,Paid
TXN01335,ORD01335,102206,44014.35,14089.48,5539.3,5770.2,32792.67,32.08,Paid
TXN01336,ORD01336,1576139,690594.45,171758.87,40872.27,95412.13,577501.29,36.64,Pending
TXN01337,ORD01337,443221,188896.02,63492.09,10382.61,20699.4,159750.88,36.04,Paid
TXN01338,ORD01338,2087076,960129.42,302821.3,100004.72,65159.3,658961.27,31.57,Pending
TXN01339,ORD01339,2757793,1131806.28,223166.03,123280.38,146420.97,1133119.34,41.09,Paid
TXN01340,ORD01340,1297048,467388.52,185185.8,72796.06,92267.34,479410.28,36.96,Pending
TXN01341,ORD01341,823516,325563.92,103219.7,26508.63,32734.58,335489.17,40.74,Pending
TXN01342,ORD01342,1678887,706561.08,166600.03,66812.36,113588.11,625325.42,37.25,Pending
TXN01343,ORD01343,1010776,375556.79,103387.63,37176.93,51937.53,442717.12,43.8,Pending
TXN01344,ORD01344,584643,272158.84,54621.5,21909.58,37630.21,198322.86,33.92,Pending
TXN01345,ORD01345,2393235,1177523.24,199097.95,72493.59,183640.22,760480.01,31.78,Pending
TXN01346,ORD01346,211901,84667.92,18095.35,5719.03,12000.07,91418.64,43.14,Pending
TXN01347,ORD01347,684845,327015.38,81209.74,21053.64,46223.9,209342.34,30.57,Paid
TXN01348,ORD01348,179231,72321.39,26042.01,4438.72,5653.07,70775.81,39.49,Pending
